"Notes"	"Age Group"	"Age Group Code"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"80-84 years"	"80-84"	"Arizona"	"04"	"2017"	"2017"	30	143422	20.917	3.819
	"80-84 years"	"80-84"	"Arizona"	"04"	"2018"	"2018"	26	150324	17.296	3.392
	"80-84 years"	"80-84"	"Arkansas"	"05"	"2000"	"2000"	24	53063	45.229	9.232
	"80-84 years"	"80-84"	"Arkansas"	"05"	"2005"	"2005"	19	55141	34.457	7.905
	"80-84 years"	"80-84"	"Arkansas"	"05"	"2008"	"2008"	18	56188	32.035	7.551
	"80-84 years"	"80-84"	"Arkansas"	"05"	"2010"	"2010"	18	56362	31.936	7.527
	"80-84 years"	"80-84"	"Arkansas"	"05"	"2012"	"2012"	16	56754	28.192	7.048
	"80-84 years"	"80-84"	"Arkansas"	"05"	"2014"	"2014"	18	57534	31.286	7.374
	"80-84 years"	"80-84"	"California"	"06"	"1999"	"1999"	107	492951	21.706	2.098
	"80-84 years"	"80-84"	"California"	"06"	"2000"	"2000"	116	507401	22.862	2.123
	"80-84 years"	"80-84"	"California"	"06"	"2001"	"2001"	103	531112	19.393	1.911
	"80-84 years"	"80-84"	"California"	"06"	"2002"	"2002"	94	554814	16.943	1.747
	"80-84 years"	"80-84"	"California"	"06"	"2003"	"2003"	111	573411	19.358	1.837
	"80-84 years"	"80-84"	"California"	"06"	"2004"	"2004"	128	590328	21.683	1.917
	"80-84 years"	"80-84"	"California"	"06"	"2005"	"2005"	134	601355	22.283	1.925
	"80-84 years"	"80-84"	"California"	"06"	"2006"	"2006"	122	600752	20.308	1.839
	"80-84 years"	"80-84"	"California"	"06"	"2007"	"2007"	137	601524	22.775	1.946
	"80-84 years"	"80-84"	"California"	"06"	"2008"	"2008"	121	602079	20.097	1.827
	"80-84 years"	"80-84"	"California"	"06"	"2009"	"2009"	140	599827	23.340	1.973
	"80-84 years"	"80-84"	"California"	"06"	"2010"	"2010"	136	604928	22.482	1.928
	"80-84 years"	"80-84"	"California"	"06"	"2011"	"2011"	132	609090	21.672	1.886
	"80-84 years"	"80-84"	"California"	"06"	"2012"	"2012"	139	612438	22.696	1.925
	"80-84 years"	"80-84"	"California"	"06"	"2013"	"2013"	159	615952	25.814	2.047
	"80-84 years"	"80-84"	"California"	"06"	"2014"	"2014"	145	620184	23.380	1.942
	"80-84 years"	"80-84"	"California"	"06"	"2015"	"2015"	138	626055	22.043	1.876
	"80-84 years"	"80-84"	"California"	"06"	"2016"	"2016"	144	634988	22.678	1.890
	"80-84 years"	"80-84"	"California"	"06"	"2017"	"2017"	144	647374	22.244	1.854
	"80-84 years"	"80-84"	"California"	"06"	"2018"	"2018"	162	664514	24.379	1.915
	"80-84 years"	"80-84"	"Colorado"	"08"	"2005"	"2005"	20	67266	29.733	6.648
	"80-84 years"	"80-84"	"Colorado"	"08"	"2006"	"2006"	24	69116	34.724	7.088
	"80-84 years"	"80-84"	"Colorado"	"08"	"2009"	"2009"	19	72172	26.326	6.040
	"80-84 years"	"80-84"	"Colorado"	"08"	"2011"	"2011"	23	74981	30.674	6.396
	"80-84 years"	"80-84"	"Colorado"	"08"	"2013"	"2013"	25	76965	32.482	6.496
	"80-84 years"	"80-84"	"Colorado"	"08"	"2017"	"2017"	16	81879	19.541	4.885
	"80-84 years"	"80-84"	"Colorado"	"08"	"2018"	"2018"	19	85018	22.348	5.127
	"80-84 years"	"80-84"	"Connecticut"	"09"	"1999"	"1999"	20	72454	27.604	6.172
	"80-84 years"	"80-84"	"Connecticut"	"09"	"2000"	"2000"	17	73756	23.049	5.590
	"80-84 years"	"80-84"	"Connecticut"	"09"	"2001"	"2001"	20	75652	26.437	5.911
	"80-84 years"	"80-84"	"Connecticut"	"09"	"2004"	"2004"	20	79235	25.241	5.644
	"80-84 years"	"80-84"	"Connecticut"	"09"	"2006"	"2006"	17	78986	21.523	5.220
	"80-84 years"	"80-84"	"Connecticut"	"09"	"2008"	"2008"	19	78571	24.182	5.548
	"80-84 years"	"80-84"	"Connecticut"	"09"	"2009"	"2009"	20	77982	25.647	5.735
	"80-84 years"	"80-84"	"Connecticut"	"09"	"2010"	"2010"	26	77463	33.564	6.583
	"80-84 years"	"80-84"	"Connecticut"	"09"	"2011"	"2011"	18	76696	23.469	5.532
	"80-84 years"	"80-84"	"Connecticut"	"09"	"2015"	"2015"	20	71656	27.911	6.241
	"80-84 years"	"80-84"	"Connecticut"	"09"	"2016"	"2016"	25	71223	35.101	7.020
	"80-84 years"	"80-84"	"Connecticut"	"09"	"2018"	"2018"	23	72228	31.844	6.640
	"80-84 years"	"80-84"	"Florida"	"12"	"1999"	"1999"	68	400752	16.968	2.058
	"80-84 years"	"80-84"	"Florida"	"12"	"2000"	"2000"	92	410269	22.424	2.338
	"80-84 years"	"80-84"	"Florida"	"12"	"2001"	"2001"	109	423584	25.733	2.465
	"80-84 years"	"80-84"	"Florida"	"12"	"2002"	"2002"	79	436243	18.109	2.037
	"80-84 years"	"80-84"	"Florida"	"12"	"2003"	"2003"	80	444071	18.015	2.014
	"80-84 years"	"80-84"	"Florida"	"12"	"2004"	"2004"	100	456021	21.929	2.193
	"80-84 years"	"80-84"	"Florida"	"12"	"2005"	"2005"	102	464133	21.976	2.176
	"80-84 years"	"80-84"	"Florida"	"12"	"2006"	"2006"	81	463236	17.486	1.943
	"80-84 years"	"80-84"	"Florida"	"12"	"2007"	"2007"	92	468010	19.658	2.049
	"80-84 years"	"80-84"	"Florida"	"12"	"2008"	"2008"	86	475065	18.103	1.952
	"80-84 years"	"80-84"	"Florida"	"12"	"2009"	"2009"	90	479274	18.778	1.979
	"80-84 years"	"80-84"	"Florida"	"12"	"2010"	"2010"	88	484517	18.162	1.936
	"80-84 years"	"80-84"	"Florida"	"12"	"2011"	"2011"	87	490867	17.724	1.900
	"80-84 years"	"80-84"	"Florida"	"12"	"2012"	"2012"	111	494856	22.431	2.129
	"80-84 years"	"80-84"	"Florida"	"12"	"2013"	"2013"	98	497037	19.717	1.992
	"80-84 years"	"80-84"	"Florida"	"12"	"2014"	"2014"	113	499448	22.625	2.128
	"80-84 years"	"80-84"	"Florida"	"12"	"2015"	"2015"	118	508496	23.206	2.136
	"80-84 years"	"80-84"	"Florida"	"12"	"2016"	"2016"	95	521383	18.221	1.869
	"80-84 years"	"80-84"	"Florida"	"12"	"2017"	"2017"	126	536862	23.470	2.091
	"80-84 years"	"80-84"	"Florida"	"12"	"2018"	"2018"	112	557006	20.108	1.900
	"80-84 years"	"80-84"	"Georgia"	"13"	"1999"	"1999"	18	103380	17.411	4.104
	"80-84 years"	"80-84"	"Georgia"	"13"	"2000"	"2000"	22	105107	20.931	4.463
	"80-84 years"	"80-84"	"Georgia"	"13"	"2001"	"2001"	20	108659	18.406	4.116
	"80-84 years"	"80-84"	"Georgia"	"13"	"2002"	"2002"	23	111766	20.579	4.291
	"80-84 years"	"80-84"	"Georgia"	"13"	"2004"	"2004"	19	116572	16.299	3.739
	"80-84 years"	"80-84"	"Georgia"	"13"	"2005"	"2005"	17	118359	14.363	3.484
	"80-84 years"	"80-84"	"Georgia"	"13"	"2006"	"2006"	19	121869	15.591	3.577
	"80-84 years"	"80-84"	"Georgia"	"13"	"2007"	"2007"	32	123651	25.879	4.575
	"80-84 years"	"80-84"	"Georgia"	"13"	"2008"	"2008"	29	125789	23.054	4.281
	"80-84 years"	"80-84"	"Georgia"	"13"	"2009"	"2009"	29	127921	22.670	4.210
	"80-84 years"	"80-84"	"Georgia"	"13"	"2010"	"2010"	19	129887	14.628	3.356
	"80-84 years"	"80-84"	"Georgia"	"13"	"2011"	"2011"	26	131981	19.700	3.863
	"80-84 years"	"80-84"	"Georgia"	"13"	"2012"	"2012"	20	134624	14.856	3.322
	"80-84 years"	"80-84"	"Georgia"	"13"	"2013"	"2013"	22	136928	16.067	3.425
	"80-84 years"	"80-84"	"Georgia"	"13"	"2014"	"2014"	27	139478	19.358	3.725
	"80-84 years"	"80-84"	"Georgia"	"13"	"2015"	"2015"	49	143774	34.081	4.869
	"80-84 years"	"80-84"	"Georgia"	"13"	"2016"	"2016"	35	148254	23.608	3.991
	"80-84 years"	"80-84"	"Georgia"	"13"	"2017"	"2017"	39	152601	25.557	4.092
	"80-84 years"	"80-84"	"Georgia"	"13"	"2018"	"2018"	40	158510	25.235	3.990
	"80-84 years"	"80-84"	"Illinois"	"17"	"1999"	"1999"	40	217871	18.359	2.903
	"80-84 years"	"80-84"	"Illinois"	"17"	"2000"	"2000"	35	220139	15.899	2.687
	"80-84 years"	"80-84"	"Illinois"	"17"	"2001"	"2001"	42	224395	18.717	2.888
	"80-84 years"	"80-84"	"Illinois"	"17"	"2002"	"2002"	28	228489	12.254	2.316
	"80-84 years"	"80-84"	"Illinois"	"17"	"2003"	"2003"	45	231567	19.433	2.897
	"80-84 years"	"80-84"	"Illinois"	"17"	"2004"	"2004"	49	235573	20.800	2.971
	"80-84 years"	"80-84"	"Illinois"	"17"	"2005"	"2005"	45	237858	18.919	2.820
	"80-84 years"	"80-84"	"Illinois"	"17"	"2006"	"2006"	48	237652	20.198	2.915
	"80-84 years"	"80-84"	"Illinois"	"17"	"2007"	"2007"	44	237865	18.498	2.789
	"80-84 years"	"80-84"	"Illinois"	"17"	"2008"	"2008"	46	237298	19.385	2.858
	"80-84 years"	"80-84"	"Illinois"	"17"	"2009"	"2009"	48	235236	20.405	2.945
	"80-84 years"	"80-84"	"Illinois"	"17"	"2010"	"2010"	44	235865	18.655	2.812
	"80-84 years"	"80-84"	"Illinois"	"17"	"2011"	"2011"	39	235357	16.571	2.653
	"80-84 years"	"80-84"	"Illinois"	"17"	"2012"	"2012"	32	232482	13.765	2.433
	"80-84 years"	"80-84"	"Illinois"	"17"	"2013"	"2013"	50	229950	21.744	3.075
	"80-84 years"	"80-84"	"Illinois"	"17"	"2014"	"2014"	46	227451	20.224	2.982
	"80-84 years"	"80-84"	"Illinois"	"17"	"2015"	"2015"	42	226288	18.560	2.864
	"80-84 years"	"80-84"	"Illinois"	"17"	"2016"	"2016"	47	227795	20.633	3.010
	"80-84 years"	"80-84"	"Illinois"	"17"	"2017"	"2017"	51	230179	22.157	3.103
	"80-84 years"	"80-84"	"Illinois"	"17"	"2018"	"2018"	44	235333	18.697	2.819
	"80-84 years"	"80-84"	"Indiana"	"18"	"1999"	"1999"	27	105403	25.616	4.930
	"80-84 years"	"80-84"	"Indiana"	"18"	"2000"	"2000"	23	106803	21.535	4.490
	"80-84 years"	"80-84"	"Indiana"	"18"	"2001"	"2001"	27	109414	24.677	4.749
	"80-84 years"	"80-84"	"Indiana"	"18"	"2002"	"2002"	23	112543	20.437	4.261
	"80-84 years"	"80-84"	"Indiana"	"18"	"2003"	"2003"	26	114736	22.661	4.444
	"80-84 years"	"80-84"	"Indiana"	"18"	"2004"	"2004"	22	117390	18.741	3.996
	"80-84 years"	"80-84"	"Indiana"	"18"	"2005"	"2005"	23	119499	19.247	4.013
	"80-84 years"	"80-84"	"Indiana"	"18"	"2006"	"2006"	18	120473	14.941	3.522
	"80-84 years"	"80-84"	"Indiana"	"18"	"2007"	"2007"	28	121405	23.063	4.359
	"80-84 years"	"80-84"	"Indiana"	"18"	"2008"	"2008"	24	122555	19.583	3.997
	"80-84 years"	"80-84"	"Indiana"	"18"	"2009"	"2009"	22	121941	18.042	3.846
	"80-84 years"	"80-84"	"Indiana"	"18"	"2010"	"2010"	20	121753	16.427	3.673
	"80-84 years"	"80-84"	"Indiana"	"18"	"2011"	"2011"	32	121146	26.414	4.669
	"80-84 years"	"80-84"	"Indiana"	"18"	"2012"	"2012"	28	119976	23.338	4.410
	"80-84 years"	"80-84"	"Indiana"	"18"	"2013"	"2013"	28	118694	23.590	4.458
	"80-84 years"	"80-84"	"Indiana"	"18"	"2014"	"2014"	33	117241	28.147	4.900
	"80-84 years"	"80-84"	"Indiana"	"18"	"2015"	"2015"	27	117072	23.063	4.438
	"80-84 years"	"80-84"	"Indiana"	"18"	"2016"	"2016"	24	118044	20.331	4.150
	"80-84 years"	"80-84"	"Indiana"	"18"	"2017"	"2017"	16	119110	13.433	3.358
	"80-84 years"	"80-84"	"Indiana"	"18"	"2018"	"2018"	37	122209	30.276	4.977
	"80-84 years"	"80-84"	"Iowa"	"19"	"1999"	"1999"	22	67138	32.768	6.986
	"80-84 years"	"80-84"	"Iowa"	"19"	"2001"	"2001"	17	69129	24.592	5.964
	"80-84 years"	"80-84"	"Iowa"	"19"	"2005"	"2005"	16	71155	22.486	5.622
	"80-84 years"	"80-84"	"Iowa"	"19"	"2006"	"2006"	22	71253	30.876	6.583
	"80-84 years"	"80-84"	"Iowa"	"19"	"2007"	"2007"	23	71424	32.202	6.715
	"80-84 years"	"80-84"	"Iowa"	"19"	"2008"	"2008"	21	71614	29.324	6.399
	"80-84 years"	"80-84"	"Iowa"	"19"	"2009"	"2009"	21	71029	29.565	6.452
	"80-84 years"	"80-84"	"Iowa"	"19"	"2012"	"2012"	21	68681	30.576	6.672
	"80-84 years"	"80-84"	"Iowa"	"19"	"2013"	"2013"	16	67342	23.759	5.940
	"80-84 years"	"80-84"	"Iowa"	"19"	"2017"	"2017"	16	65875	24.288	6.072
	"80-84 years"	"80-84"	"Iowa"	"19"	"2018"	"2018"	16	66732	23.977	5.994
	"80-84 years"	"80-84"	"Kansas"	"20"	"2000"	"2000"	18	53783	33.468	7.888
	"80-84 years"	"80-84"	"Kansas"	"20"	"2002"	"2002"	17	56156	30.273	7.342
	"80-84 years"	"80-84"	"Kansas"	"20"	"2005"	"2005"	19	57781	32.883	7.544
	"80-84 years"	"80-84"	"Kansas"	"20"	"2007"	"2007"	19	57576	33.000	7.571
	"80-84 years"	"80-84"	"Kansas"	"20"	"2011"	"2011"	18	56910	31.629	7.455
	"80-84 years"	"80-84"	"Kansas"	"20"	"2012"	"2012"	18	56500	31.858	7.509
	"80-84 years"	"80-84"	"Kansas"	"20"	"2014"	"2014"	19	55244	34.393	7.890
	"80-84 years"	"80-84"	"Kansas"	"20"	"2018"	"2018"	17	55188	30.804	7.471
	"80-84 years"	"80-84"	"Kentucky"	"21"	"2001"	"2001"	16	69475	23.030	5.757
	"80-84 years"	"80-84"	"Kentucky"	"21"	"2003"	"2003"	16	73306	21.826	5.457
	"80-84 years"	"80-84"	"Kentucky"	"21"	"2006"	"2006"	18	76666	23.478	5.534
	"80-84 years"	"80-84"	"Kentucky"	"21"	"2008"	"2008"	18	77903	23.106	5.446
	"80-84 years"	"80-84"	"Kentucky"	"21"	"2009"	"2009"	16	77759	20.576	5.144
	"80-84 years"	"80-84"	"Kentucky"	"21"	"2010"	"2010"	19	78529	24.195	5.551
	"80-84 years"	"80-84"	"Kentucky"	"21"	"2012"	"2012"	19	78616	24.168	5.545
	"80-84 years"	"80-84"	"Kentucky"	"21"	"2015"	"2015"	21	79216	26.510	5.785
	"80-84 years"	"80-84"	"Kentucky"	"21"	"2016"	"2016"	19	80241	23.679	5.432
	"80-84 years"	"80-84"	"Kentucky"	"21"	"2018"	"2018"	20	83573	23.931	5.351
	"80-84 years"	"80-84"	"Louisiana"	"22"	"1999"	"1999"	19	67242	28.256	6.482
	"80-84 years"	"80-84"	"Louisiana"	"22"	"2000"	"2000"	16	68999	23.189	5.797
	"80-84 years"	"80-84"	"Louisiana"	"22"	"2002"	"2002"	17	73494	23.131	5.610
	"80-84 years"	"80-84"	"Louisiana"	"22"	"2004"	"2004"	16	76380	20.948	5.237
	"80-84 years"	"80-84"	"Louisiana"	"22"	"2005"	"2005"	21	74609	28.147	6.142
	"80-84 years"	"80-84"	"Louisiana"	"22"	"2006"	"2006"	19	73879	25.718	5.900
	"80-84 years"	"80-84"	"Louisiana"	"22"	"2009"	"2009"	25	76921	32.501	6.500
	"80-84 years"	"80-84"	"Louisiana"	"22"	"2010"	"2010"	20	77623	25.766	5.761
	"80-84 years"	"80-84"	"Louisiana"	"22"	"2012"	"2012"	23	78477	29.308	6.111
	"80-84 years"	"80-84"	"Louisiana"	"22"	"2013"	"2013"	18	78107	23.045	5.432
	"80-84 years"	"80-84"	"Louisiana"	"22"	"2014"	"2014"	19	77916	24.385	5.594
	"80-84 years"	"80-84"	"Louisiana"	"22"	"2015"	"2015"	20	78675	25.421	5.684
	"80-84 years"	"80-84"	"Louisiana"	"22"	"2016"	"2016"	18	79577	22.620	5.331
	"80-84 years"	"80-84"	"Louisiana"	"22"	"2017"	"2017"	16	80596	19.852	4.963
	"80-84 years"	"80-84"	"Louisiana"	"22"	"2018"	"2018"	27	82885	32.575	6.269
	"80-84 years"	"80-84"	"Maryland"	"24"	"2001"	"2001"	17	87303	19.472	4.723
	"80-84 years"	"80-84"	"Maryland"	"24"	"2002"	"2002"	16	90647	17.651	4.413
	"80-84 years"	"80-84"	"Maryland"	"24"	"2003"	"2003"	19	93515	20.318	4.661
	"80-84 years"	"80-84"	"Maryland"	"24"	"2004"	"2004"	18	96057	18.739	4.417
	"80-84 years"	"80-84"	"Maryland"	"24"	"2005"	"2005"	19	97405	19.506	4.475
	"80-84 years"	"80-84"	"Maryland"	"24"	"2006"	"2006"	17	97538	17.429	4.227
	"80-84 years"	"80-84"	"Maryland"	"24"	"2007"	"2007"	24	98011	24.487	4.998
	"80-84 years"	"80-84"	"Maryland"	"24"	"2008"	"2008"	19	98326	19.323	4.433
	"80-84 years"	"80-84"	"Maryland"	"24"	"2009"	"2009"	25	98827	25.297	5.059
	"80-84 years"	"80-84"	"Maryland"	"24"	"2010"	"2010"	26	98750	26.329	5.164
	"80-84 years"	"80-84"	"Maryland"	"24"	"2011"	"2011"	25	98667	25.338	5.068
	"80-84 years"	"80-84"	"Maryland"	"24"	"2012"	"2012"	21	98884	21.237	4.634
	"80-84 years"	"80-84"	"Maryland"	"24"	"2013"	"2013"	16	98812	16.192	4.048
	"80-84 years"	"80-84"	"Maryland"	"24"	"2014"	"2014"	18	98818	18.215	4.293
	"80-84 years"	"80-84"	"Maryland"	"24"	"2015"	"2015"	18	99414	18.106	4.268
	"80-84 years"	"80-84"	"Maryland"	"24"	"2016"	"2016"	24	100291	23.930	4.885
	"80-84 years"	"80-84"	"Maryland"	"24"	"2018"	"2018"	20	104658	19.110	4.273
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"1999"	"1999"	31	129117	24.009	4.312
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2000"	"2000"	29	131584	22.039	4.093
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2001"	"2001"	24	134254	17.877	3.649
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2002"	"2002"	22	136918	16.068	3.426
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2003"	"2003"	30	137755	21.778	3.976
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2004"	"2004"	21	139877	15.013	3.276
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2005"	"2005"	35	140388	24.931	4.214
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2006"	"2006"	27	140329	19.240	3.703
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2007"	"2007"	37	141056	26.231	4.312
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2008"	"2008"	32	140799	22.727	4.018
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2009"	"2009"	36	139206	25.861	4.310
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2010"	"2010"	17	138356	12.287	2.980
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2011"	"2011"	28	136805	20.467	3.868
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2012"	"2012"	26	135187	19.233	3.772
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2013"	"2013"	32	133153	24.033	4.248
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2014"	"2014"	29	131046	22.130	4.109
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2015"	"2015"	39	130071	29.984	4.801
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2016"	"2016"	34	130009	26.152	4.485
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2017"	"2017"	29	130048	22.299	4.141
	"80-84 years"	"80-84"	"Massachusetts"	"25"	"2018"	"2018"	23	131848	17.444	3.637
	"80-84 years"	"80-84"	"Michigan"	"26"	"1999"	"1999"	32	171488	18.660	3.299
	"80-84 years"	"80-84"	"Michigan"	"26"	"2000"	"2000"	35	174916	20.010	3.382
	"80-84 years"	"80-84"	"Michigan"	"26"	"2001"	"2001"	35	180034	19.441	3.286
	"80-84 years"	"80-84"	"Michigan"	"26"	"2002"	"2002"	52	185427	28.043	3.889
	"80-84 years"	"80-84"	"Michigan"	"26"	"2003"	"2003"	42	188528	22.278	3.438
	"80-84 years"	"80-84"	"Michigan"	"26"	"2004"	"2004"	37	192988	19.172	3.152
	"80-84 years"	"80-84"	"Michigan"	"26"	"2005"	"2005"	47	196352	23.937	3.492
	"80-84 years"	"80-84"	"Michigan"	"26"	"2006"	"2006"	41	198062	20.701	3.233
	"80-84 years"	"80-84"	"Michigan"	"26"	"2007"	"2007"	53	200195	26.474	3.637
	"80-84 years"	"80-84"	"Michigan"	"26"	"2008"	"2008"	47	202290	23.234	3.389
	"80-84 years"	"80-84"	"Michigan"	"26"	"2009"	"2009"	47	201284	23.350	3.406
	"80-84 years"	"80-84"	"Michigan"	"26"	"2010"	"2010"	46	200822	22.906	3.377
	"80-84 years"	"80-84"	"Michigan"	"26"	"2011"	"2011"	39	199511	19.548	3.130
	"80-84 years"	"80-84"	"Michigan"	"26"	"2012"	"2012"	45	196715	22.876	3.410
	"80-84 years"	"80-84"	"Michigan"	"26"	"2013"	"2013"	53	193144	27.441	3.769
	"80-84 years"	"80-84"	"Michigan"	"26"	"2014"	"2014"	39	189848	20.543	3.289
	"80-84 years"	"80-84"	"Michigan"	"26"	"2015"	"2015"	43	188784	22.777	3.474
	"80-84 years"	"80-84"	"Michigan"	"26"	"2016"	"2016"	50	189452	26.392	3.732
	"80-84 years"	"80-84"	"Michigan"	"26"	"2017"	"2017"	49	190731	25.691	3.670
	"80-84 years"	"80-84"	"Michigan"	"26"	"2018"	"2018"	46	195310	23.552	3.473
	"80-84 years"	"80-84"	"Minnesota"	"27"	"1999"	"1999"	23	89554	25.683	5.355
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2001"	"2001"	29	92492	31.354	5.822
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2002"	"2002"	19	94139	20.183	4.630
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2003"	"2003"	23	95543	24.073	5.020
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2004"	"2004"	23	96700	23.785	4.959
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2005"	"2005"	25	97772	25.570	5.114
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2007"	"2007"	19	99369	19.121	4.387
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2008"	"2008"	22	99762	22.052	4.702
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2010"	"2010"	20	100066	19.987	4.469
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2011"	"2011"	19	100027	18.995	4.358
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2012"	"2012"	24	100074	23.982	4.895
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2013"	"2013"	17	99453	17.094	4.146
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2014"	"2014"	30	98991	30.306	5.533
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2015"	"2015"	20	99105	20.181	4.513
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2016"	"2016"	21	100451	20.906	4.562
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2017"	"2017"	26	101758	25.551	5.011
	"80-84 years"	"80-84"	"Minnesota"	"27"	"2018"	"2018"	17	104318	16.296	3.952
	"80-84 years"	"80-84"	"Mississippi"	"28"	"2018"	"2018"	19	55879	34.002	7.801
	"80-84 years"	"80-84"	"Missouri"	"29"	"1999"	"1999"	29	105892	27.386	5.086
	"80-84 years"	"80-84"	"Missouri"	"29"	"2000"	"2000"	16	107136	14.934	3.734
	"80-84 years"	"80-84"	"Missouri"	"29"	"2001"	"2001"	22	109278	20.132	4.292
	"80-84 years"	"80-84"	"Missouri"	"29"	"2002"	"2002"	22	112292	19.592	4.177
	"80-84 years"	"80-84"	"Missouri"	"29"	"2003"	"2003"	26	114262	22.755	4.463
	"80-84 years"	"80-84"	"Missouri"	"29"	"2004"	"2004"	23	116229	19.789	4.126
	"80-84 years"	"80-84"	"Missouri"	"29"	"2006"	"2006"	18	118596	15.178	3.577
	"80-84 years"	"80-84"	"Missouri"	"29"	"2007"	"2007"	27	118758	22.735	4.375
	"80-84 years"	"80-84"	"Missouri"	"29"	"2008"	"2008"	22	119348	18.433	3.930
	"80-84 years"	"80-84"	"Missouri"	"29"	"2009"	"2009"	31	118882	26.076	4.683
	"80-84 years"	"80-84"	"Missouri"	"29"	"2010"	"2010"	31	119073	26.034	4.676
	"80-84 years"	"80-84"	"Missouri"	"29"	"2011"	"2011"	26	119401	21.775	4.270
	"80-84 years"	"80-84"	"Missouri"	"29"	"2012"	"2012"	22	119291	18.442	3.932
	"80-84 years"	"80-84"	"Missouri"	"29"	"2013"	"2013"	23	119396	19.264	4.017
	"80-84 years"	"80-84"	"Missouri"	"29"	"2014"	"2014"	22	119436	18.420	3.927
	"80-84 years"	"80-84"	"Missouri"	"29"	"2015"	"2015"	26	119879	21.689	4.253
	"80-84 years"	"80-84"	"Missouri"	"29"	"2016"	"2016"	32	120850	26.479	4.681
	"80-84 years"	"80-84"	"Missouri"	"29"	"2017"	"2017"	26	121194	21.453	4.207
	"80-84 years"	"80-84"	"Missouri"	"29"	"2018"	"2018"	23	123207	18.668	3.892
	"80-84 years"	"80-84"	"Nebraska"	"31"	"2011"	"2011"	16	37857	42.264	10.566
	"80-84 years"	"80-84"	"Nevada"	"32"	"2012"	"2012"	16	41035	38.991	9.748
	"80-84 years"	"80-84"	"New Jersey"	"34"	"1999"	"1999"	33	160064	20.617	3.589
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2000"	"2000"	35	163504	21.406	3.618
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2001"	"2001"	28	169064	16.562	3.130
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2002"	"2002"	20	173081	11.555	2.584
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2003"	"2003"	27	175352	15.398	2.963
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2004"	"2004"	27	179372	15.053	2.897
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2005"	"2005"	25	180278	13.867	2.773
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2006"	"2006"	31	179547	17.266	3.101
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2007"	"2007"	31	180286	17.195	3.088
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2008"	"2008"	40	180582	22.151	3.502
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2009"	"2009"	24	179738	13.353	2.726
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2010"	"2010"	37	179318	20.634	3.392
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2011"	"2011"	31	178620	17.355	3.117
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2012"	"2012"	27	177260	15.232	2.931
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2013"	"2013"	34	174367	19.499	3.344
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2014"	"2014"	38	171787	22.120	3.588
	"80-84 years"	"80-84"	"New Jersey"	"34"	"2015"	"2015"	37	169780	21.793	3.583
