"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Childhood Cancers"	"Childhood Cancers Code"	Count	Population	Age-Adjusted Rate
	"Utah"	"49"	"2013"	"2013"	"I(a) Lymphoid leukemias"	"11"	43	983199	42.280
	"Utah"	"49"	"2013"	"2013"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	21	983199	22.180
	"Utah"	"49"	"2013"	"2013"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	29	983199	29.195
	"Utah"	"49"	"2013"	"2013"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	17	983199	18.599
	"Utah"	"49"	"2013"	"2013"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	18	983199	19.794
	"Utah"	"49"	"2014"	"2014"	"All Childhood Invasive Cancer Sites Combined"	"0"	176	989206	180.849
	"Utah"	"49"	"2014"	"2014"	"I Leukemia"	"10"	41	989206	40.961
	"Utah"	"49"	"2014"	"2014"	"I(a) Lymphoid leukemias"	"11"	31	989206	30.611
	"Utah"	"49"	"2014"	"2014"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	31	989206	32.364
	"Utah"	"49"	"2014"	"2014"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	25	989206	25.313
	"Utah"	"49"	"2014"	"2014"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	37	989206	40.231
	"Utah"	"49"	"2014"	"2014"	"XI(b) Thyroid carcinomas"	"112"	17	989206	18.752
	"Utah"	"49"	"2015"	"2015"	"All Childhood Invasive Cancer Sites Combined"	"0"	203	997237	204.968
	"Utah"	"49"	"2015"	"2015"	"I Leukemia"	"10"	38	997237	37.387
	"Utah"	"49"	"2015"	"2015"	"I(a) Lymphoid leukemias"	"11"	33	997237	32.377
	"Utah"	"49"	"2015"	"2015"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	36	997237	36.865
	"Utah"	"49"	"2015"	"2015"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	30	997237	29.743
	"Utah"	"49"	"2015"	"2015"	"III(b) Astrocytomas"	"32"	17	997237	16.794
	"Utah"	"49"	"2015"	"2015"	"IX Soft-tissue sarcomas"	"90"	19	997237	19.336
	"Utah"	"49"	"2015"	"2015"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	34	997237	35.491
	"Utah"	"49"	"2016"	"2016"	"All Childhood Invasive Cancer Sites Combined"	"0"	189	1009657	187.373
	"Utah"	"49"	"2016"	"2016"	"I Leukemia"	"10"	58	1009657	57.329
	"Utah"	"49"	"2016"	"2016"	"I(a) Lymphoid leukemias"	"11"	38	1009657	37.019
	"Utah"	"49"	"2016"	"2016"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	29	1009657	28.787
	"Utah"	"49"	"2016"	"2016"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	25	1009657	24.121
	"Utah"	"49"	"2016"	"2016"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	22	1009657	22.755
	"Utah"	"49"	"2017"	"2017"	"All Childhood Invasive Cancer Sites Combined"	"0"	225	1019281	221.304
	"Utah"	"49"	"2017"	"2017"	"I Leukemia"	"10"	63	1019281	61.064
	"Utah"	"49"	"2017"	"2017"	"I(a) Lymphoid leukemias"	"11"	40	1019281	38.423
	"Utah"	"49"	"2017"	"2017"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	35	1019281	34.694
	"Utah"	"49"	"2017"	"2017"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	33	1019281	32.308
	"Utah"	"49"	"2017"	"2017"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	30	1019281	30.330
	"Utah"	"49"	"2017"	"2017"	"XI(b) Thyroid carcinomas"	"112"	16	1019281	16.316
	"Utah"	"49"	"2018"	"2018"	"All Childhood Invasive Cancer Sites Combined"	"0"	216	1024804	211.891
	"Utah"	"49"	"2018"	"2018"	"I Leukemia"	"10"	60	1024804	58.522
	"Utah"	"49"	"2018"	"2018"	"I(a) Lymphoid leukemias"	"11"	41	1024804	39.661
	"Utah"	"49"	"2018"	"2018"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	32	1024804	31.264
	"Utah"	"49"	"2018"	"2018"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	16	1024804	15.589
	"Utah"	"49"	"2018"	"2018"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	28	1024804	27.452
	"Utah"	"49"	"2018"	"2018"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	31	1024804	31.067
	"Vermont"	"50"	"1999"	"1999"	"All Childhood Invasive Cancer Sites Combined"	"0"	34	166246	204.155
	"Vermont"	"50"	"2000"	"2000"	"All Childhood Invasive Cancer Sites Combined"	"0"	26	166313	163.010
	"Vermont"	"50"	"2001"	"2001"	"All Childhood Invasive Cancer Sites Combined"	"0"	33	166257	194.261
	"Vermont"	"50"	"2002"	"2002"	"All Childhood Invasive Cancer Sites Combined"	"0"	42	165358	247.611
	"Vermont"	"50"	"2003"	"2003"	"All Childhood Invasive Cancer Sites Combined"	"0"	30	163855	179.875
	"Vermont"	"50"	"2004"	"2004"	"All Childhood Invasive Cancer Sites Combined"	"0"	33	162214	202.765
	"Vermont"	"50"	"2005"	"2005"	"All Childhood Invasive Cancer Sites Combined"	"0"	22	160018	140.340
	"Vermont"	"50"	"2006"	"2006"	"All Childhood Invasive Cancer Sites Combined"	"0"	34	157896	207.988
	"Vermont"	"50"	"2007"	"2007"	"All Childhood Invasive Cancer Sites Combined"	"0"	29	155971	172.061
	"Vermont"	"50"	"2008"	"2008"	"All Childhood Invasive Cancer Sites Combined"	"0"	28	154133	177.273
	"Vermont"	"50"	"2009"	"2009"	"All Childhood Invasive Cancer Sites Combined"	"0"	25	151791	160.956
	"Vermont"	"50"	"2010"	"2010"	"All Childhood Invasive Cancer Sites Combined"	"0"	25	150099	165.909
	"Vermont"	"50"	"2011"	"2011"	"All Childhood Invasive Cancer Sites Combined"	"0"	23	149035	144.024
	"Vermont"	"50"	"2012"	"2012"	"All Childhood Invasive Cancer Sites Combined"	"0"	21	146859	146.602
	"Vermont"	"50"	"2013"	"2013"	"All Childhood Invasive Cancer Sites Combined"	"0"	19	144810	126.586
	"Vermont"	"50"	"2014"	"2014"	"All Childhood Invasive Cancer Sites Combined"	"0"	29	142648	199.399
	"Vermont"	"50"	"2015"	"2015"	"All Childhood Invasive Cancer Sites Combined"	"0"	29	141023	198.435
	"Vermont"	"50"	"2016"	"2016"	"All Childhood Invasive Cancer Sites Combined"	"0"	25	139086	180.642
	"Vermont"	"50"	"2017"	"2017"	"All Childhood Invasive Cancer Sites Combined"	"0"	34	137669	244.049
	"Vermont"	"50"	"2018"	"2018"	"All Childhood Invasive Cancer Sites Combined"	"0"	24	136102	168.090
	"Virginia"	"51"	"1999"	"1999"	"All Childhood Invasive Cancer Sites Combined"	"0"	273	1918957	142.513
	"Virginia"	"51"	"1999"	"1999"	"I Leukemia"	"10"	68	1918957	35.489
	"Virginia"	"51"	"1999"	"1999"	"I(a) Lymphoid leukemias"	"11"	50	1918957	26.053
	"Virginia"	"51"	"1999"	"1999"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	36	1918957	18.744
	"Virginia"	"51"	"1999"	"1999"	"II(a) Hodgkin lymphomas"	"21"	16	1918957	8.392
	"Virginia"	"51"	"1999"	"1999"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	52	1918957	27.046
	"Virginia"	"51"	"1999"	"1999"	"III(b) Astrocytomas"	"32"	25	1918957	13.018
	"Virginia"	"51"	"1999"	"1999"	"IV Sympathetic nervous system tumors"	"40"	19	1918957	9.976
	"Virginia"	"51"	"1999"	"1999"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	19	1918957	9.976
	"Virginia"	"51"	"1999"	"1999"	"VIII Malignant bone tumors"	"80"	18	1918957	9.404
	"Virginia"	"51"	"1999"	"1999"	"IX Soft-tissue sarcomas"	"90"	24	1918957	12.577
	"Virginia"	"51"	"1999"	"1999"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	24	1918957	12.576
	"Virginia"	"51"	"2000"	"2000"	"All Childhood Invasive Cancer Sites Combined"	"0"	295	1940254	152.357
	"Virginia"	"51"	"2000"	"2000"	"I Leukemia"	"10"	79	1940254	40.896
	"Virginia"	"51"	"2000"	"2000"	"I(a) Lymphoid leukemias"	"11"	54	1940254	28.032
	"Virginia"	"51"	"2000"	"2000"	"I(b) Acute myeloid leukemias"	"12"	20	1940254	10.292
	"Virginia"	"51"	"2000"	"2000"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	43	1940254	22.147
	"Virginia"	"51"	"2000"	"2000"	"II(a) Hodgkin lymphomas"	"21"	26	1940254	13.397
	"Virginia"	"51"	"2000"	"2000"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	16	1940254	8.237
	"Virginia"	"51"	"2000"	"2000"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	53	1940254	27.292
	"Virginia"	"51"	"2000"	"2000"	"III(b) Astrocytomas"	"32"	33	1940254	17.002
	"Virginia"	"51"	"2000"	"2000"	"IV Sympathetic nervous system tumors"	"40"	19	1940254	9.878
	"Virginia"	"51"	"2000"	"2000"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	19	1940254	9.878
	"Virginia"	"51"	"2000"	"2000"	"IX Soft-tissue sarcomas"	"90"	17	1940254	8.769
	"Virginia"	"51"	"2000"	"2000"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	19	1940254	9.799
	"Virginia"	"51"	"2000"	"2000"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	31	1940254	15.995
	"Virginia"	"51"	"2000"	"2000"	"XI(d) Malignant melanomas"	"114"	16	1940254	8.283
	"Virginia"	"51"	"2001"	"2001"	"All Childhood Invasive Cancer Sites Combined"	"0"	257	1960964	131.058
	"Virginia"	"51"	"2001"	"2001"	"I Leukemia"	"10"	60	1960964	30.705
	"Virginia"	"51"	"2001"	"2001"	"I(a) Lymphoid leukemias"	"11"	40	1960964	20.559
	"Virginia"	"51"	"2001"	"2001"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	37	1960964	18.764
	"Virginia"	"51"	"2001"	"2001"	"II(a) Hodgkin lymphomas"	"21"	18	1960964	9.059
	"Virginia"	"51"	"2001"	"2001"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	49	1960964	25.178
	"Virginia"	"51"	"2001"	"2001"	"III(b) Astrocytomas"	"32"	24	1960964	12.305
	"Virginia"	"51"	"2001"	"2001"	"VIII Malignant bone tumors"	"80"	16	1960964	8.125
	"Virginia"	"51"	"2001"	"2001"	"IX Soft-tissue sarcomas"	"90"	25	1960964	12.709
	"Virginia"	"51"	"2001"	"2001"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	18	1960964	9.131
	"Virginia"	"51"	"2001"	"2001"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	23	1960964	11.623
	"Virginia"	"51"	"2002"	"2002"	"All Childhood Invasive Cancer Sites Combined"	"0"	300	1980961	150.835
	"Virginia"	"51"	"2002"	"2002"	"I Leukemia"	"10"	71	1980961	35.968
	"Virginia"	"51"	"2002"	"2002"	"I(a) Lymphoid leukemias"	"11"	58	1980961	29.461
	"Virginia"	"51"	"2002"	"2002"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	53	1980961	26.357
	"Virginia"	"51"	"2002"	"2002"	"II(a) Hodgkin lymphomas"	"21"	35	1980961	17.385
	"Virginia"	"51"	"2002"	"2002"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	50	1980961	25.393
	"Virginia"	"51"	"2002"	"2002"	"III(b) Astrocytomas"	"32"	24	1980961	12.147
	"Virginia"	"51"	"2002"	"2002"	"IV Sympathetic nervous system tumors"	"40"	19	1980961	9.636
	"Virginia"	"51"	"2002"	"2002"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	19	1980961	9.636
	"Virginia"	"51"	"2002"	"2002"	"VIII Malignant bone tumors"	"80"	18	1980961	8.960
	"Virginia"	"51"	"2002"	"2002"	"IX Soft-tissue sarcomas"	"90"	21	1980961	10.543
	"Virginia"	"51"	"2002"	"2002"	"IX(d) Other specified soft tissue sarcomas"	"94"	17	1980961	8.532
	"Virginia"	"51"	"2002"	"2002"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	28	1980961	13.872
	"Virginia"	"51"	"2003"	"2003"	"All Childhood Invasive Cancer Sites Combined"	"0"	294	1994268	146.836
	"Virginia"	"51"	"2003"	"2003"	"I Leukemia"	"10"	83	1994268	41.844
	"Virginia"	"51"	"2003"	"2003"	"I(a) Lymphoid leukemias"	"11"	61	1994268	30.940
	"Virginia"	"51"	"2003"	"2003"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	51	1994268	25.175
	"Virginia"	"51"	"2003"	"2003"	"II(a) Hodgkin lymphomas"	"21"	33	1994268	16.253
	"Virginia"	"51"	"2003"	"2003"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	49	1994268	24.773
	"Virginia"	"51"	"2003"	"2003"	"III(b) Astrocytomas"	"32"	28	1994268	14.120
	"Virginia"	"51"	"2003"	"2003"	"IV Sympathetic nervous system tumors"	"40"	18	1994268	8.969
	"Virginia"	"51"	"2003"	"2003"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	18	1994268	8.969
	"Virginia"	"51"	"2003"	"2003"	"VIII Malignant bone tumors"	"80"	17	1994268	8.320
	"Virginia"	"51"	"2003"	"2003"	"IX Soft-tissue sarcomas"	"90"	25	1994268	12.542
	"Virginia"	"51"	"2003"	"2003"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	27	1994268	13.279
	"Virginia"	"51"	"2004"	"2004"	"All Childhood Invasive Cancer Sites Combined"	"0"	327	2018321	160.916
	"Virginia"	"51"	"2004"	"2004"	"I Leukemia"	"10"	81	2018321	40.386
	"Virginia"	"51"	"2004"	"2004"	"I(a) Lymphoid leukemias"	"11"	60	2018321	30.095
	"Virginia"	"51"	"2004"	"2004"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	54	2018321	26.289
	"Virginia"	"51"	"2004"	"2004"	"II(a) Hodgkin lymphomas"	"21"	25	2018321	12.081
	"Virginia"	"51"	"2004"	"2004"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	23	2018321	11.195
	"Virginia"	"51"	"2004"	"2004"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	52	2018321	25.753
	"Virginia"	"51"	"2004"	"2004"	"III(b) Astrocytomas"	"32"	20	2018321	9.846
	"Virginia"	"51"	"2004"	"2004"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	17	2018321	8.400
	"Virginia"	"51"	"2004"	"2004"	"IV Sympathetic nervous system tumors"	"40"	28	2018321	13.668
	"Virginia"	"51"	"2004"	"2004"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	27	2018321	13.182
	"Virginia"	"51"	"2004"	"2004"	"VIII Malignant bone tumors"	"80"	19	2018321	9.366
	"Virginia"	"51"	"2004"	"2004"	"IX Soft-tissue sarcomas"	"90"	26	2018321	12.721
	"Virginia"	"51"	"2004"	"2004"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	18	2018321	8.727
	"Virginia"	"51"	"2004"	"2004"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	26	2018321	12.577
	"Virginia"	"51"	"2005"	"2005"	"All Childhood Invasive Cancer Sites Combined"	"0"	340	2033460	165.813
	"Virginia"	"51"	"2005"	"2005"	"I Leukemia"	"10"	84	2033460	41.317
	"Virginia"	"51"	"2005"	"2005"	"I(a) Lymphoid leukemias"	"11"	63	2033460	30.973
	"Virginia"	"51"	"2005"	"2005"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	53	2033460	25.524
	"Virginia"	"51"	"2005"	"2005"	"II(a) Hodgkin lymphomas"	"21"	31	2033460	14.829
	"Virginia"	"51"	"2005"	"2005"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	16	2033460	7.745
	"Virginia"	"51"	"2005"	"2005"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	61	2033460	30.334
	"Virginia"	"51"	"2005"	"2005"	"III(b) Astrocytomas"	"32"	31	2033460	15.431
	"Virginia"	"51"	"2005"	"2005"	"VIII Malignant bone tumors"	"80"	16	2033460	7.794
	"Virginia"	"51"	"2005"	"2005"	"IX Soft-tissue sarcomas"	"90"	23	2033460	11.414
	"Virginia"	"51"	"2005"	"2005"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	23	2033460	10.933
	"Virginia"	"51"	"2005"	"2005"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	46	2033460	21.954
	"Virginia"	"51"	"2005"	"2005"	"XI(d) Malignant melanomas"	"114"	19	2033460	9.074
	"Virginia"	"51"	"2006"	"2006"	"All Childhood Invasive Cancer Sites Combined"	"0"	330	2046587	159.271
	"Virginia"	"51"	"2006"	"2006"	"I Leukemia"	"10"	89	2046587	43.497
	"Virginia"	"51"	"2006"	"2006"	"I(a) Lymphoid leukemias"	"11"	65	2046587	31.909
	"Virginia"	"51"	"2006"	"2006"	"I(b) Acute myeloid leukemias"	"12"	19	2046587	9.167
	"Virginia"	"51"	"2006"	"2006"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	57	2046587	27.183
	"Virginia"	"51"	"2006"	"2006"	"II(a) Hodgkin lymphomas"	"21"	30	2046587	14.260
	"Virginia"	"51"	"2006"	"2006"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	20	2046587	9.509
	"Virginia"	"51"	"2006"	"2006"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	54	2046587	26.201
	"Virginia"	"51"	"2006"	"2006"	"III(b) Astrocytomas"	"32"	35	2046587	17.097
	"Virginia"	"51"	"2006"	"2006"	"IV Sympathetic nervous system tumors"	"40"	23	2046587	11.034
	"Virginia"	"51"	"2006"	"2006"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	23	2046587	11.034
	"Virginia"	"51"	"2006"	"2006"	"VIII Malignant bone tumors"	"80"	18	2046587	8.652
	"Virginia"	"51"	"2006"	"2006"	"IX Soft-tissue sarcomas"	"90"	26	2046587	12.620
	"Virginia"	"51"	"2006"	"2006"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	27	2046587	12.758
	"Virginia"	"51"	"2007"	"2007"	"All Childhood Invasive Cancer Sites Combined"	"0"	351	2057072	168.434
	"Virginia"	"51"	"2007"	"2007"	"I Leukemia"	"10"	89	2057072	42.963
	"Virginia"	"51"	"2007"	"2007"	"I(a) Lymphoid leukemias"	"11"	63	2057072	30.642
	"Virginia"	"51"	"2007"	"2007"	"I(b) Acute myeloid leukemias"	"12"	19	2057072	9.053
	"Virginia"	"51"	"2007"	"2007"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	59	2057072	28.176
	"Virginia"	"51"	"2007"	"2007"	"II(a) Hodgkin lymphomas"	"21"	28	2057072	13.121
	"Virginia"	"51"	"2007"	"2007"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	21	2057072	10.211
	"Virginia"	"51"	"2007"	"2007"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	57	2057072	27.903
	"Virginia"	"51"	"2007"	"2007"	"III(b) Astrocytomas"	"32"	31	2057072	15.160
	"Virginia"	"51"	"2007"	"2007"	"IV Sympathetic nervous system tumors"	"40"	19	2057072	9.023
	"Virginia"	"51"	"2007"	"2007"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	19	2057072	9.023
	"Virginia"	"51"	"2007"	"2007"	"VI Renal tumors"	"60"	18	2057072	8.710
	"Virginia"	"51"	"2007"	"2007"	"VI(a) Nephroblastoma and other nonepithelial renal tumors"	"61"	17	2057072	8.213
	"Virginia"	"51"	"2007"	"2007"	"IX Soft-tissue sarcomas"	"90"	27	2057072	12.940
	"Virginia"	"51"	"2007"	"2007"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	18	2057072	8.484
	"Virginia"	"51"	"2007"	"2007"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	35	2057072	16.487
	"Virginia"	"51"	"2007"	"2007"	"XI(b) Thyroid carcinomas"	"112"	19	2057072	8.869
	"Virginia"	"51"	"2008"	"2008"	"All Childhood Invasive Cancer Sites Combined"	"0"	357	2067145	171.262
	"Virginia"	"51"	"2008"	"2008"	"I Leukemia"	"10"	109	2067145	52.855
	"Virginia"	"51"	"2008"	"2008"	"I(a) Lymphoid leukemias"	"11"	79	2067145	38.440
	"Virginia"	"51"	"2008"	"2008"	"I(b) Acute myeloid leukemias"	"12"	22	2067145	10.577
	"Virginia"	"51"	"2008"	"2008"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	31	2067145	14.664
	"Virginia"	"51"	"2008"	"2008"	"II(a) Hodgkin lymphomas"	"21"	18	2067145	8.475
	"Virginia"	"51"	"2008"	"2008"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	74	2067145	36.046
	"Virginia"	"51"	"2008"	"2008"	"III(b) Astrocytomas"	"32"	32	2067145	15.610
	"Virginia"	"51"	"2008"	"2008"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	18	2067145	8.714
	"Virginia"	"51"	"2008"	"2008"	"IV Sympathetic nervous system tumors"	"40"	20	2067145	9.506
	"Virginia"	"51"	"2008"	"2008"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	19	2067145	9.052
	"Virginia"	"51"	"2008"	"2008"	"VIII Malignant bone tumors"	"80"	19	2067145	9.372
	"Virginia"	"51"	"2008"	"2008"	"IX Soft-tissue sarcomas"	"90"	22	2067145	10.493
	"Virginia"	"51"	"2008"	"2008"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	20	2067145	9.227
	"Virginia"	"51"	"2008"	"2008"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	38	2067145	17.723
	"Virginia"	"51"	"2009"	"2009"	"All Childhood Invasive Cancer Sites Combined"	"0"	322	2076842	153.612
	"Virginia"	"51"	"2009"	"2009"	"I Leukemia"	"10"	70	2076842	33.675
	"Virginia"	"51"	"2009"	"2009"	"I(a) Lymphoid leukemias"	"11"	54	2076842	26.077
	"Virginia"	"51"	"2009"	"2009"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	44	2076842	20.767
	"Virginia"	"51"	"2009"	"2009"	"II(a) Hodgkin lymphomas"	"21"	25	2076842	11.681
	"Virginia"	"51"	"2009"	"2009"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	77	2076842	37.113
	"Virginia"	"51"	"2009"	"2009"	"III(b) Astrocytomas"	"32"	40	2076842	19.078
	"Virginia"	"51"	"2009"	"2009"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	16	2076842	7.770
	"Virginia"	"51"	"2009"	"2009"	"IV Sympathetic nervous system tumors"	"40"	21	2076842	10.029
	"Virginia"	"51"	"2009"	"2009"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	20	2076842	9.575
	"Virginia"	"51"	"2009"	"2009"	"VIII Malignant bone tumors"	"80"	18	2076842	8.633
	"Virginia"	"51"	"2009"	"2009"	"IX Soft-tissue sarcomas"	"90"	20	2076842	9.489
	"Virginia"	"51"	"2009"	"2009"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	19	2076842	8.930
	"Virginia"	"51"	"2009"	"2009"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	29	2076842	13.382
	"Virginia"	"51"	"2010"	"2010"	"All Childhood Invasive Cancer Sites Combined"	"0"	347	2085220	165.269
	"Virginia"	"51"	"2010"	"2010"	"I Leukemia"	"10"	87	2085220	41.814
	"Virginia"	"51"	"2010"	"2010"	"I(a) Lymphoid leukemias"	"11"	59	2085220	28.427
	"Virginia"	"51"	"2010"	"2010"	"I(b) Acute myeloid leukemias"	"12"	21	2085220	10.056
	"Virginia"	"51"	"2010"	"2010"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	46	2085220	21.689
	"Virginia"	"51"	"2010"	"2010"	"II(a) Hodgkin lymphomas"	"21"	19	2085220	8.858
	"Virginia"	"51"	"2010"	"2010"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	21	2085220	9.998
	"Virginia"	"51"	"2010"	"2010"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	71	2085220	34.080
	"Virginia"	"51"	"2010"	"2010"	"III(b) Astrocytomas"	"32"	31	2085220	14.919
	"Virginia"	"51"	"2010"	"2010"	"III(c) Intracranial and intraspinal embryonal tumors"	"33"	17	2085220	8.183
	"Virginia"	"51"	"2010"	"2010"	"III(d) Other gliomas"	"34"	17	2085220	8.144
	"Virginia"	"51"	"2010"	"2010"	"IV Sympathetic nervous system tumors"	"40"	28	2085220	13.343
	"Virginia"	"51"	"2010"	"2010"	"IV(a) Neuroblastoma and ganglioneuroblastoma"	"41"	27	2085220	12.850
	"Virginia"	"51"	"2010"	"2010"	"VIII Malignant bone tumors"	"80"	20	2085220	9.614
	"Virginia"	"51"	"2010"	"2010"	"IX Soft-tissue sarcomas"	"90"	27	2085220	12.893
	"Virginia"	"51"	"2010"	"2010"	"X Germ-cell, trophoblastic and other gonadal neoplasms"	"100"	18	2085220	8.505
	"Virginia"	"51"	"2010"	"2010"	"XI Carcinomas and other malignant epithelial neoplasms"	"110"	31	2085220	14.326
	"Virginia"	"51"	"2011"	"2011"	"All Childhood Invasive Cancer Sites Combined"	"0"	326	2087357	155.196
	"Virginia"	"51"	"2011"	"2011"	"I Leukemia"	"10"	91	2087357	43.438
	"Virginia"	"51"	"2011"	"2011"	"I(a) Lymphoid leukemias"	"11"	65	2087357	31.057
	"Virginia"	"51"	"2011"	"2011"	"I(b) Acute myeloid leukemias"	"12"	20	2087357	9.540
	"Virginia"	"51"	"2011"	"2011"	"II Lymphoma and reticuloendothelial neoplasms"	"20"	58	2087357	27.569
	"Virginia"	"51"	"2011"	"2011"	"II(a) Hodgkin lymphomas"	"21"	23	2087357	10.800
	"Virginia"	"51"	"2011"	"2011"	"II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)"	"22"	25	2087357	11.923
	"Virginia"	"51"	"2011"	"2011"	"III CNS and misc intracranial and intraspinal neoplasms"	"30"	54	2087357	25.726
	"Virginia"	"51"	"2011"	"2011"	"III(b) Astrocytomas"	"32"	24	2087357	11.443
	"Virginia"	"51"	"2011"	"2011"	"VIII Malignant bone tumors"	"80"	16	2087357	7.643
	"Virginia"	"51"	"2011"	"2011"	"IX Soft-tissue sarcomas"	"90"	26	2087357	12.475
