"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Year"	"Year Code"	"State"	"State Code"	Deaths	Population	Age-Adjusted Rate
	"Pancreas"	"21100"	"2010"	"2010"	"Georgia"	"13"	939	9711881	10.711
	"Pancreas"	"21100"	"2010"	"2010"	"Hawaii"	"15"	175	1363963	10.812
	"Pancreas"	"21100"	"2010"	"2010"	"Idaho"	"16"	182	1570746	11.380
	"Pancreas"	"21100"	"2010"	"2010"	"Illinois"	"17"	1544	12840503	11.417
	"Pancreas"	"21100"	"2010"	"2010"	"Indiana"	"18"	780	6490432	11.115
	"Pancreas"	"21100"	"2010"	"2010"	"Iowa"	"19"	420	3050745	11.149
	"Pancreas"	"21100"	"2010"	"2010"	"Kansas"	"20"	346	2858190	11.169
	"Pancreas"	"21100"	"2010"	"2010"	"Kentucky"	"21"	561	4348181	11.564
	"Pancreas"	"21100"	"2010"	"2010"	"Louisiana"	"22"	612	4544532	13.167
	"Pancreas"	"21100"	"2010"	"2010"	"Maine"	"23"	198	1327629	11.585
	"Pancreas"	"21100"	"2010"	"2010"	"Maryland"	"24"	719	5788645	11.897
	"Pancreas"	"21100"	"2010"	"2010"	"Massachusetts"	"25"	848	6566307	11.034
	"Pancreas"	"21100"	"2010"	"2010"	"Michigan"	"26"	1309	9877510	11.495
	"Pancreas"	"21100"	"2010"	"2010"	"Minnesota"	"27"	627	5310828	10.834
	"Pancreas"	"21100"	"2010"	"2010"	"Mississippi"	"28"	375	2970548	11.998
	"Pancreas"	"21100"	"2010"	"2010"	"Missouri"	"29"	810	5995974	11.715
	"Pancreas"	"21100"	"2010"	"2010"	"Montana"	"30"	108	990697	9.165
	"Pancreas"	"21100"	"2010"	"2010"	"Nebraska"	"31"	209	1829542	10.109
	"Pancreas"	"21100"	"2010"	"2010"	"Nevada"	"32"	309	2702405	11.552
	"Pancreas"	"21100"	"2010"	"2010"	"New Hampshire"	"33"	158	1316762	10.478
	"Pancreas"	"21100"	"2010"	"2010"	"New Jersey"	"34"	1156	8799446	11.608
	"Pancreas"	"21100"	"2010"	"2010"	"New Mexico"	"35"	202	2064552	9.067
	"Pancreas"	"21100"	"2010"	"2010"	"New York"	"36"	2460	19399878	11.163
	"Pancreas"	"21100"	"2010"	"2010"	"North Carolina"	"37"	1084	9574323	10.584
	"Pancreas"	"21100"	"2010"	"2010"	"North Dakota"	"38"	74	674715	9.043
	"Pancreas"	"21100"	"2010"	"2010"	"Ohio"	"39"	1543	11539336	11.478
	"Pancreas"	"21100"	"2010"	"2010"	"Oklahoma"	"40"	478	3759944	11.468
	"Pancreas"	"21100"	"2010"	"2010"	"Oregon"	"41"	498	3837491	11.252
	"Pancreas"	"21100"	"2010"	"2010"	"Pennsylvania"	"42"	1892	12711160	11.616
	"Pancreas"	"21100"	"2010"	"2010"	"Rhode Island"	"44"	142	1053959	11.194
	"Pancreas"	"21100"	"2010"	"2010"	"South Carolina"	"45"	558	4635649	10.935
	"Pancreas"	"21100"	"2010"	"2010"	"South Dakota"	"46"	99	816166	10.150
	"Pancreas"	"21100"	"2010"	"2010"	"Tennessee"	"47"	782	6355311	11.203
	"Pancreas"	"21100"	"2010"	"2010"	"Texas"	"48"	2322	25241971	10.474
	"Pancreas"	"21100"	"2010"	"2010"	"Utah"	"49"	204	2775332	9.670
	"Pancreas"	"21100"	"2010"	"2010"	"Vermont"	"50"	77	625879	9.955
	"Pancreas"	"21100"	"2010"	"2010"	"Virginia"	"51"	878	8023699	10.544
	"Pancreas"	"21100"	"2010"	"2010"	"Washington"	"53"	817	6742830	11.629
	"Pancreas"	"21100"	"2010"	"2010"	"West Virginia"	"54"	223	1854239	9.349
	"Pancreas"	"21100"	"2010"	"2010"	"Wisconsin"	"55"	738	5690475	11.361
	"Pancreas"	"21100"	"2010"	"2010"	"Wyoming"	"56"	65	564487	10.567
	"Pancreas"	"21100"	"2011"	"2011"	"Alabama"	"01"	645	4799069	11.697
	"Pancreas"	"21100"	"2011"	"2011"	"Alaska"	"02"	59	722128	11.117
	"Pancreas"	"21100"	"2011"	"2011"	"Arizona"	"04"	723	6472643	10.043
	"Pancreas"	"21100"	"2011"	"2011"	"Arkansas"	"05"	371	2940667	10.932
	"Pancreas"	"21100"	"2011"	"2011"	"California"	"06"	3817	37638369	10.306
	"Pancreas"	"21100"	"2011"	"2011"	"Colorado"	"08"	488	5121108	9.920
	"Pancreas"	"21100"	"2011"	"2011"	"Connecticut"	"09"	507	3588283	11.769
	"Pancreas"	"21100"	"2011"	"2011"	"Delaware"	"10"	138	907381	12.632
	"Pancreas"	"21100"	"2011"	"2011"	"District of Columbia"	"11"	76	619800	13.116
	"Pancreas"	"21100"	"2011"	"2011"	"Florida"	"12"	2716	19053237	10.300
	"Pancreas"	"21100"	"2011"	"2011"	"Georgia"	"13"	899	9802431	9.801
	"Pancreas"	"21100"	"2011"	"2011"	"Hawaii"	"15"	190	1379329	11.254
	"Pancreas"	"21100"	"2011"	"2011"	"Idaho"	"16"	160	1583910	9.810
	"Pancreas"	"21100"	"2011"	"2011"	"Illinois"	"17"	1560	12867454	11.394
	"Pancreas"	"21100"	"2011"	"2011"	"Indiana"	"18"	785	6516528	10.910
	"Pancreas"	"21100"	"2011"	"2011"	"Iowa"	"19"	397	3066336	10.608
	"Pancreas"	"21100"	"2011"	"2011"	"Kansas"	"20"	358	2869225	11.332
	"Pancreas"	"21100"	"2011"	"2011"	"Kentucky"	"21"	553	4369821	11.319
	"Pancreas"	"21100"	"2011"	"2011"	"Louisiana"	"22"	626	4575625	13.121
	"Pancreas"	"21100"	"2011"	"2011"	"Maine"	"23"	210	1328284	11.764
	"Pancreas"	"21100"	"2011"	"2011"	"Maryland"	"24"	715	5839419	11.618
	"Pancreas"	"21100"	"2011"	"2011"	"Massachusetts"	"25"	897	6613583	11.590
	"Pancreas"	"21100"	"2011"	"2011"	"Michigan"	"26"	1297	9882412	11.050
	"Pancreas"	"21100"	"2011"	"2011"	"Minnesota"	"27"	617	5346143	10.395
	"Pancreas"	"21100"	"2011"	"2011"	"Mississippi"	"28"	380	2978731	11.871
	"Pancreas"	"21100"	"2011"	"2011"	"Missouri"	"29"	768	6010275	10.976
	"Pancreas"	"21100"	"2011"	"2011"	"Montana"	"30"	137	997316	11.148
	"Pancreas"	"21100"	"2011"	"2011"	"Nebraska"	"31"	197	1840672	9.690
	"Pancreas"	"21100"	"2011"	"2011"	"Nevada"	"32"	296	2712730	10.849
	"Pancreas"	"21100"	"2011"	"2011"	"New Hampshire"	"33"	178	1320202	11.495
	"Pancreas"	"21100"	"2011"	"2011"	"New Jersey"	"34"	1193	8828117	11.845
	"Pancreas"	"21100"	"2011"	"2011"	"New Mexico"	"35"	224	2080450	9.636
	"Pancreas"	"21100"	"2011"	"2011"	"New York"	"36"	2502	19499241	11.226
	"Pancreas"	"21100"	"2011"	"2011"	"North Carolina"	"37"	1070	9657592	10.199
	"Pancreas"	"21100"	"2011"	"2011"	"North Dakota"	"38"	99	685225	11.862
	"Pancreas"	"21100"	"2011"	"2011"	"Ohio"	"39"	1555	11544663	11.372
	"Pancreas"	"21100"	"2011"	"2011"	"Oklahoma"	"40"	457	3788379	10.899
	"Pancreas"	"21100"	"2011"	"2011"	"Oregon"	"41"	505	3872036	11.011
	"Pancreas"	"21100"	"2011"	"2011"	"Pennsylvania"	"42"	1944	12745815	11.851
	"Pancreas"	"21100"	"2011"	"2011"	"Rhode Island"	"44"	127	1053649	9.953
	"Pancreas"	"21100"	"2011"	"2011"	"South Carolina"	"45"	621	4671994	11.839
	"Pancreas"	"21100"	"2011"	"2011"	"South Dakota"	"46"	94	823579	9.444
	"Pancreas"	"21100"	"2011"	"2011"	"Tennessee"	"47"	786	6399291	10.812
	"Pancreas"	"21100"	"2011"	"2011"	"Texas"	"48"	2342	25645629	10.227
	"Pancreas"	"21100"	"2011"	"2011"	"Utah"	"49"	205	2814384	9.444
	"Pancreas"	"21100"	"2011"	"2011"	"Vermont"	"50"	83	627049	10.798
	"Pancreas"	"21100"	"2011"	"2011"	"Virginia"	"51"	938	8101155	11.148
	"Pancreas"	"21100"	"2011"	"2011"	"Washington"	"53"	776	6826627	10.805
	"Pancreas"	"21100"	"2011"	"2011"	"West Virginia"	"54"	247	1856301	10.108
	"Pancreas"	"21100"	"2011"	"2011"	"Wisconsin"	"55"	767	5705288	11.484
	"Pancreas"	"21100"	"2011"	"2011"	"Wyoming"	"56"	49	567299	7.877
	"Pancreas"	"21100"	"2012"	"2012"	"Alabama"	"01"	664	4815588	11.820
	"Pancreas"	"21100"	"2012"	"2012"	"Alaska"	"02"	63	730443	11.781
	"Pancreas"	"21100"	"2012"	"2012"	"Arizona"	"04"	841	6554978	11.044
	"Pancreas"	"21100"	"2012"	"2012"	"Arkansas"	"05"	381	2952164	10.957
	"Pancreas"	"21100"	"2012"	"2012"	"California"	"06"	4036	37948800	10.579
	"Pancreas"	"21100"	"2012"	"2012"	"Colorado"	"08"	511	5192647	10.021
	"Pancreas"	"21100"	"2012"	"2012"	"Connecticut"	"09"	479	3594547	10.805
	"Pancreas"	"21100"	"2012"	"2012"	"Delaware"	"10"	119	915179	10.758
	"Pancreas"	"21100"	"2012"	"2012"	"District of Columbia"	"11"	79	634924	13.231
	"Pancreas"	"21100"	"2012"	"2012"	"Florida"	"12"	2865	19297822	10.563
	"Pancreas"	"21100"	"2012"	"2012"	"Georgia"	"13"	1014	9901430	10.722
	"Pancreas"	"21100"	"2012"	"2012"	"Hawaii"	"15"	201	1394804	11.752
	"Pancreas"	"21100"	"2012"	"2012"	"Idaho"	"16"	191	1595324	11.056
	"Pancreas"	"21100"	"2012"	"2012"	"Illinois"	"17"	1541	12882510	10.890
	"Pancreas"	"21100"	"2012"	"2012"	"Indiana"	"18"	789	6537703	10.796
	"Pancreas"	"21100"	"2012"	"2012"	"Iowa"	"19"	425	3076190	10.818
	"Pancreas"	"21100"	"2012"	"2012"	"Kansas"	"20"	374	2885257	11.488
	"Pancreas"	"21100"	"2012"	"2012"	"Kentucky"	"21"	543	4386346	10.874
	"Pancreas"	"21100"	"2012"	"2012"	"Louisiana"	"22"	645	4600972	13.080
	"Pancreas"	"21100"	"2012"	"2012"	"Maine"	"23"	224	1327729	12.089
	"Pancreas"	"21100"	"2012"	"2012"	"Maryland"	"24"	744	5886992	11.621
	"Pancreas"	"21100"	"2012"	"2012"	"Massachusetts"	"25"	881	6663005	11.041
	"Pancreas"	"21100"	"2012"	"2012"	"Michigan"	"26"	1384	9897145	11.692
	"Pancreas"	"21100"	"2012"	"2012"	"Minnesota"	"27"	600	5376643	9.880
	"Pancreas"	"21100"	"2012"	"2012"	"Mississippi"	"28"	459	2983816	14.272
	"Pancreas"	"21100"	"2012"	"2012"	"Missouri"	"29"	789	6024367	11.024
	"Pancreas"	"21100"	"2012"	"2012"	"Montana"	"30"	107	1003783	8.295
	"Pancreas"	"21100"	"2012"	"2012"	"Nebraska"	"31"	244	1853303	11.564
	"Pancreas"	"21100"	"2012"	"2012"	"Nevada"	"32"	272	2743996	9.554
	"Pancreas"	"21100"	"2012"	"2012"	"New Hampshire"	"33"	184	1324232	11.578
	"Pancreas"	"21100"	"2012"	"2012"	"New Jersey"	"34"	1175	8844942	11.294
	"Pancreas"	"21100"	"2012"	"2012"	"New Mexico"	"35"	214	2087309	9.028
	"Pancreas"	"21100"	"2012"	"2012"	"New York"	"36"	2599	19572932	11.459
	"Pancreas"	"21100"	"2012"	"2012"	"North Carolina"	"37"	1179	9749476	10.852
	"Pancreas"	"21100"	"2012"	"2012"	"North Dakota"	"38"	89	701176	10.681
	"Pancreas"	"21100"	"2012"	"2012"	"Ohio"	"39"	1656	11548923	11.810
	"Pancreas"	"21100"	"2012"	"2012"	"Oklahoma"	"40"	463	3818814	11.009
	"Pancreas"	"21100"	"2012"	"2012"	"Oregon"	"41"	520	3899001	11.161
	"Pancreas"	"21100"	"2012"	"2012"	"Pennsylvania"	"42"	1947	12767118	11.671
	"Pancreas"	"21100"	"2012"	"2012"	"Rhode Island"	"44"	125	1054621	9.331
	"Pancreas"	"21100"	"2012"	"2012"	"South Carolina"	"45"	623	4717354	11.337
	"Pancreas"	"21100"	"2012"	"2012"	"South Dakota"	"46"	106	833566	10.756
	"Pancreas"	"21100"	"2012"	"2012"	"Tennessee"	"47"	796	6453898	10.701
	"Pancreas"	"21100"	"2012"	"2012"	"Texas"	"48"	2428	26084481	10.343
	"Pancreas"	"21100"	"2012"	"2012"	"Utah"	"49"	229	2853375	10.243
	"Pancreas"	"21100"	"2012"	"2012"	"Vermont"	"50"	100	626090	13.000
	"Pancreas"	"21100"	"2012"	"2012"	"Virginia"	"51"	952	8185080	10.918
	"Pancreas"	"21100"	"2012"	"2012"	"Washington"	"53"	820	6897058	11.198
	"Pancreas"	"21100"	"2012"	"2012"	"West Virginia"	"54"	291	1856872	11.694
	"Pancreas"	"21100"	"2012"	"2012"	"Wisconsin"	"55"	781	5719960	11.524
	"Pancreas"	"21100"	"2012"	"2012"	"Wyoming"	"56"	55	576305	8.975
	"Pancreas"	"21100"	"2013"	"2013"	"Alabama"	"01"	621	4830081	10.810
	"Pancreas"	"21100"	"2013"	"2013"	"Alaska"	"02"	69	737068	11.095
	"Pancreas"	"21100"	"2013"	"2013"	"Arizona"	"04"	769	6632764	9.799
	"Pancreas"	"21100"	"2013"	"2013"	"Arkansas"	"05"	397	2959400	11.104
	"Pancreas"	"21100"	"2013"	"2013"	"California"	"06"	4098	38260787	10.488
	"Pancreas"	"21100"	"2013"	"2013"	"Colorado"	"08"	497	5269035	9.286
	"Pancreas"	"21100"	"2013"	"2013"	"Connecticut"	"09"	464	3594841	10.136
	"Pancreas"	"21100"	"2013"	"2013"	"Delaware"	"10"	129	923576	11.240
	"Pancreas"	"21100"	"2013"	"2013"	"District of Columbia"	"11"	77	650581	12.185
	"Pancreas"	"21100"	"2013"	"2013"	"Florida"	"12"	2803	19545621	10.034
	"Pancreas"	"21100"	"2013"	"2013"	"Georgia"	"13"	1004	9972479	10.407
	"Pancreas"	"21100"	"2013"	"2013"	"Hawaii"	"15"	179	1408243	10.011
	"Pancreas"	"21100"	"2013"	"2013"	"Idaho"	"16"	212	1611206	12.186
	"Pancreas"	"21100"	"2013"	"2013"	"Illinois"	"17"	1566	12895129	10.889
	"Pancreas"	"21100"	"2013"	"2013"	"Indiana"	"18"	850	6568713	11.381
	"Pancreas"	"21100"	"2013"	"2013"	"Iowa"	"19"	410	3092997	10.534
	"Pancreas"	"21100"	"2013"	"2013"	"Kansas"	"20"	364	2893212	11.117
	"Pancreas"	"21100"	"2013"	"2013"	"Kentucky"	"21"	579	4404659	11.399
	"Pancreas"	"21100"	"2013"	"2013"	"Louisiana"	"22"	615	4624527	12.322
	"Pancreas"	"21100"	"2013"	"2013"	"Maine"	"23"	204	1328009	10.860
	"Pancreas"	"21100"	"2013"	"2013"	"Maryland"	"24"	763	5923188	11.813
	"Pancreas"	"21100"	"2013"	"2013"	"Massachusetts"	"25"	901	6713315	11.049
	"Pancreas"	"21100"	"2013"	"2013"	"Michigan"	"26"	1442	9913065	11.964
	"Pancreas"	"21100"	"2013"	"2013"	"Minnesota"	"27"	682	5413479	10.897
	"Pancreas"	"21100"	"2013"	"2013"	"Mississippi"	"28"	410	2988711	12.421
	"Pancreas"	"21100"	"2013"	"2013"	"Missouri"	"29"	783	6040715	10.806
	"Pancreas"	"21100"	"2013"	"2013"	"Montana"	"30"	138	1013569	10.501
	"Pancreas"	"21100"	"2013"	"2013"	"Nebraska"	"31"	242	1865279	11.213
	"Pancreas"	"21100"	"2013"	"2013"	"Nevada"	"32"	325	2775970	10.863
	"Pancreas"	"21100"	"2013"	"2013"	"New Hampshire"	"33"	178	1326622	10.756
	"Pancreas"	"21100"	"2013"	"2013"	"New Jersey"	"34"	1219	8856972	11.604
	"Pancreas"	"21100"	"2013"	"2013"	"New Mexico"	"35"	257	2092273	10.522
	"Pancreas"	"21100"	"2013"	"2013"	"New York"	"36"	2597	19624447	11.214
	"Pancreas"	"21100"	"2013"	"2013"	"North Carolina"	"37"	1241	9843336	11.154
	"Pancreas"	"21100"	"2013"	"2013"	"North Dakota"	"38"	78	722036	9.047
	"Pancreas"	"21100"	"2013"	"2013"	"Ohio"	"39"	1561	11576684	11.044
	"Pancreas"	"21100"	"2013"	"2013"	"Oklahoma"	"40"	489	3853214	11.177
	"Pancreas"	"21100"	"2013"	"2013"	"Oregon"	"41"	464	3922468	9.680
	"Pancreas"	"21100"	"2013"	"2013"	"Pennsylvania"	"42"	1868	12776309	11.087
	"Pancreas"	"21100"	"2013"	"2013"	"Rhode Island"	"44"	163	1055081	12.310
	"Pancreas"	"21100"	"2013"	"2013"	"South Carolina"	"45"	608	4764080	10.930
	"Pancreas"	"21100"	"2013"	"2013"	"South Dakota"	"46"	108	842316	10.623
	"Pancreas"	"21100"	"2013"	"2013"	"Tennessee"	"47"	852	6494340	11.332
	"Pancreas"	"21100"	"2013"	"2013"	"Texas"	"48"	2457	26480266	10.102
	"Pancreas"	"21100"	"2013"	"2013"	"Utah"	"49"	249	2897640	10.576
	"Pancreas"	"21100"	"2013"	"2013"	"Vermont"	"50"	97	626210	11.988
	"Pancreas"	"21100"	"2013"	"2013"	"Virginia"	"51"	998	8252427	11.254
	"Pancreas"	"21100"	"2013"	"2013"	"Washington"	"53"	782	6963985	10.179
	"Pancreas"	"21100"	"2013"	"2013"	"West Virginia"	"54"	253	1853914	9.953
	"Pancreas"	"21100"	"2013"	"2013"	"Wisconsin"	"55"	816	5736754	11.678
	"Pancreas"	"21100"	"2013"	"2013"	"Wyoming"	"56"	68	582122	10.283
	"Pancreas"	"21100"	"2014"	"2014"	"Alabama"	"01"	675	4841799	11.494
	"Pancreas"	"21100"	"2014"	"2014"	"Alaska"	"02"	62	736283	10.387
	"Pancreas"	"21100"	"2014"	"2014"	"Arizona"	"04"	814	6730413	10.029
	"Pancreas"	"21100"	"2014"	"2014"	"Arkansas"	"05"	388	2967392	10.851
	"Pancreas"	"21100"	"2014"	"2014"	"California"	"06"	4142	38596972	10.249
	"Pancreas"	"21100"	"2014"	"2014"	"Colorado"	"08"	522	5350101	9.421
	"Pancreas"	"21100"	"2014"	"2014"	"Connecticut"	"09"	489	3594524	10.804
	"Pancreas"	"21100"	"2014"	"2014"	"Delaware"	"10"	145	932487	12.053
	"Pancreas"	"21100"	"2014"	"2014"	"District of Columbia"	"11"	89	662328	14.304
	"Pancreas"	"21100"	"2014"	"2014"	"Florida"	"12"	2976	19845911	10.334
	"Pancreas"	"21100"	"2014"	"2014"	"Georgia"	"13"	1103	10067278	10.838
	"Pancreas"	"21100"	"2014"	"2014"	"Hawaii"	"15"	203	1414538	11.107
	"Pancreas"	"21100"	"2014"	"2014"	"Idaho"	"16"	205	1631112	11.391
	"Pancreas"	"21100"	"2014"	"2014"	"Illinois"	"17"	1595	12884493	10.827
	"Pancreas"	"21100"	"2014"	"2014"	"Indiana"	"18"	874	6593644	11.527
	"Pancreas"	"21100"	"2014"	"2014"	"Iowa"	"19"	444	3109350	11.251
	"Pancreas"	"21100"	"2014"	"2014"	"Kansas"	"20"	381	2900475	11.518
	"Pancreas"	"21100"	"2014"	"2014"	"Kentucky"	"21"	588	4414349	11.296
	"Pancreas"	"21100"	"2014"	"2014"	"Louisiana"	"22"	688	4644013	13.511
	"Pancreas"	"21100"	"2014"	"2014"	"Maine"	"23"	186	1330513	9.577
	"Pancreas"	"21100"	"2014"	"2014"	"Maryland"	"24"	759	5957283	11.387
	"Pancreas"	"21100"	"2014"	"2014"	"Massachusetts"	"25"	911	6762596	10.931
	"Pancreas"	"21100"	"2014"	"2014"	"Michigan"	"26"	1438	9929848	11.631
	"Pancreas"	"21100"	"2014"	"2014"	"Minnesota"	"27"	672	5451079	10.609
	"Pancreas"	"21100"	"2014"	"2014"	"Mississippi"	"28"	422	2990468	12.363
	"Pancreas"	"21100"	"2014"	"2014"	"Missouri"	"29"	885	6056202	11.936
	"Pancreas"	"21100"	"2014"	"2014"	"Montana"	"30"	129	1021869	9.733
	"Pancreas"	"21100"	"2014"	"2014"	"Nebraska"	"31"	221	1879321	10.187
	"Pancreas"	"21100"	"2014"	"2014"	"Nevada"	"32"	310	2817628	10.004
	"Pancreas"	"21100"	"2014"	"2014"	"New Hampshire"	"33"	192	1333341	11.113
	"Pancreas"	"21100"	"2014"	"2014"	"New Jersey"	"34"	1204	8864525	11.143
	"Pancreas"	"21100"	"2014"	"2014"	"New Mexico"	"35"	216	2089568	8.681
	"Pancreas"	"21100"	"2014"	"2014"	"New York"	"36"	2648	19651049	11.217
	"Pancreas"	"21100"	"2014"	"2014"	"North Carolina"	"37"	1259	9932887	10.937
	"Pancreas"	"21100"	"2014"	"2014"	"North Dakota"	"38"	76	737401	8.711
	"Pancreas"	"21100"	"2014"	"2014"	"Ohio"	"39"	1693	11602700	11.710
	"Pancreas"	"21100"	"2014"	"2014"	"Oklahoma"	"40"	476	3878187	10.654
	"Pancreas"	"21100"	"2014"	"2014"	"Oregon"	"41"	570	3963244	11.689
	"Pancreas"	"21100"	"2014"	"2014"	"Pennsylvania"	"42"	2046	12788313	11.990
	"Pancreas"	"21100"	"2014"	"2014"	"Rhode Island"	"44"	141	1055936	10.270
	"Pancreas"	"21100"	"2014"	"2014"	"South Carolina"	"45"	643	4823617	11.057
	"Pancreas"	"21100"	"2014"	"2014"	"South Dakota"	"46"	119	849129	11.435
	"Pancreas"	"21100"	"2014"	"2014"	"Tennessee"	"47"	917	6541223	11.714
	"Pancreas"	"21100"	"2014"	"2014"	"Texas"	"48"	2572	26964333	10.192
	"Pancreas"	"21100"	"2014"	"2014"	"Utah"	"49"	233	2936879	9.643
	"Pancreas"	"21100"	"2014"	"2014"	"Vermont"	"50"	86	625214	10.542
	"Pancreas"	"21100"	"2014"	"2014"	"Virginia"	"51"	991	8310993	10.853
	"Pancreas"	"21100"	"2014"	"2014"	"Washington"	"53"	866	7054655	11.147
	"Pancreas"	"21100"	"2014"	"2014"	"West Virginia"	"54"	262	1849489	10.419
	"Pancreas"	"21100"	"2014"	"2014"	"Wisconsin"	"55"	824	5751525	11.653
	"Pancreas"	"21100"	"2014"	"2014"	"Wyoming"	"56"	68	582531	10.106
	"Pancreas"	"21100"	"2015"	"2015"	"Alabama"	"01"	684	4852347	11.480
	"Pancreas"	"21100"	"2015"	"2015"	"Alaska"	"02"	65	737498	10.301
	"Pancreas"	"21100"	"2015"	"2015"	"Arizona"	"04"	867	6829676	10.236
	"Pancreas"	"21100"	"2015"	"2015"	"Arkansas"	"05"	372	2978048	10.232
	"Pancreas"	"21100"	"2015"	"2015"	"California"	"06"	4242	38918045	10.238
	"Pancreas"	"21100"	"2015"	"2015"	"Colorado"	"08"	502	5450623	8.787
	"Pancreas"	"21100"	"2015"	"2015"	"Connecticut"	"09"	485	3587122	10.441
	"Pancreas"	"21100"	"2015"	"2015"	"Delaware"	"10"	151	941252	12.520
	"Pancreas"	"21100"	"2015"	"2015"	"District of Columbia"	"11"	91	675400	13.430
	"Pancreas"	"21100"	"2015"	"2015"	"Florida"	"12"	3125	20209042	10.522
	"Pancreas"	"21100"	"2015"	"2015"	"Georgia"	"13"	1143	10178447	10.962
	"Pancreas"	"21100"	"2015"	"2015"	"Hawaii"	"15"	219	1422052	11.504
	"Pancreas"	"21100"	"2015"	"2015"	"Idaho"	"16"	212	1651059	11.259
	"Pancreas"	"21100"	"2015"	"2015"	"Illinois"	"17"	1643	12858913	11.031
	"Pancreas"	"21100"	"2015"	"2015"	"Indiana"	"18"	863	6608422	11.109
	"Pancreas"	"21100"	"2015"	"2015"	"Iowa"	"19"	436	3120960	11.093
	"Pancreas"	"21100"	"2015"	"2015"	"Kansas"	"20"	405	2909011	11.875
	"Pancreas"	"21100"	"2015"	"2015"	"Kentucky"	"21"	609	4425976	11.486
	"Pancreas"	"21100"	"2015"	"2015"	"Louisiana"	"22"	689	4664628	13.224
	"Pancreas"	"21100"	"2015"	"2015"	"Maine"	"23"	237	1328262	12.486
	"Pancreas"	"21100"	"2015"	"2015"	"Maryland"	"24"	807	5985562	11.732
	"Pancreas"	"21100"	"2015"	"2015"	"Massachusetts"	"25"	943	6794228	11.275
	"Pancreas"	"21100"	"2015"	"2015"	"Michigan"	"26"	1517	9931715	12.110
	"Pancreas"	"21100"	"2015"	"2015"	"Minnesota"	"27"	728	5482032	11.280
	"Pancreas"	"21100"	"2015"	"2015"	"Mississippi"	"28"	466	2988471	13.841
	"Pancreas"	"21100"	"2015"	"2015"	"Missouri"	"29"	847	6071732	11.142
	"Pancreas"	"21100"	"2015"	"2015"	"Montana"	"30"	153	1030475	11.090
	"Pancreas"	"21100"	"2015"	"2015"	"Nebraska"	"31"	214	1891277	9.700
	"Pancreas"	"21100"	"2015"	"2015"	"Nevada"	"32"	348	2866939	10.775
	"Pancreas"	"21100"	"2015"	"2015"	"New Hampshire"	"33"	179	1336350	10.377
	"Pancreas"	"21100"	"2015"	"2015"	"New Jersey"	"34"	1243	8867949	11.474
	"Pancreas"	"21100"	"2015"	"2015"	"New Mexico"	"35"	260	2089291	10.028
	"Pancreas"	"21100"	"2015"	"2015"	"New York"	"36"	2559	19654666	10.646
	"Pancreas"	"21100"	"2015"	"2015"	"North Carolina"	"37"	1316	10031646	11.225
	"Pancreas"	"21100"	"2015"	"2015"	"North Dakota"	"38"	105	754066	11.889
	"Pancreas"	"21100"	"2015"	"2015"	"Ohio"	"39"	1770	11617527	12.115
	"Pancreas"	"21100"	"2015"	"2015"	"Oklahoma"	"40"	493	3909500	10.843
	"Pancreas"	"21100"	"2015"	"2015"	"Oregon"	"41"	638	4015792	12.616
	"Pancreas"	"21100"	"2015"	"2015"	"Pennsylvania"	"42"	2096	12784826	12.147
	"Pancreas"	"21100"	"2015"	"2015"	"Rhode Island"	"44"	153	1056065	11.664
	"Pancreas"	"21100"	"2015"	"2015"	"South Carolina"	"45"	666	4891938	11.175
	"Pancreas"	"21100"	"2015"	"2015"	"South Dakota"	"46"	110	853988	10.416
	"Pancreas"	"21100"	"2015"	"2015"	"Tennessee"	"47"	877	6591170	10.948
	"Pancreas"	"21100"	"2015"	"2015"	"Texas"	"48"	2665	27470056	10.266
	"Pancreas"	"21100"	"2015"	"2015"	"Utah"	"49"	228	2981835	9.372
	"Pancreas"	"21100"	"2015"	"2015"	"Vermont"	"50"	86	625216	9.793
	"Pancreas"	"21100"	"2015"	"2015"	"Virginia"	"51"	1028	8361808	10.914
	"Pancreas"	"21100"	"2015"	"2015"	"Washington"	"53"	883	7163657	10.829
	"Pancreas"	"21100"	"2015"	"2015"	"West Virginia"	"54"	284	1842050	11.088
	"Pancreas"	"21100"	"2015"	"2015"	"Wisconsin"	"55"	846	5760940	11.773
	"Pancreas"	"21100"	"2015"	"2015"	"Wyoming"	"56"	67	585613	9.930
	"Pancreas"	"21100"	"2016"	"2016"	"Alabama"	"01"	724	4863525	12.031
	"Pancreas"	"21100"	"2016"	"2016"	"Alaska"	"02"	81	741456	12.321
	"Pancreas"	"21100"	"2016"	"2016"	"Arizona"	"04"	908	6941072	10.455
	"Pancreas"	"21100"	"2016"	"2016"	"Arkansas"	"05"	434	2989918	11.610
	"Pancreas"	"21100"	"2016"	"2016"	"California"	"06"	4423	39167117	10.364
	"Pancreas"	"21100"	"2016"	"2016"	"Colorado"	"08"	567	5539215	9.627
	"Pancreas"	"21100"	"2016"	"2016"	"Connecticut"	"09"	531	3578141	11.172
	"Pancreas"	"21100"	"2016"	"2016"	"Delaware"	"10"	154	948921	12.144
	"Pancreas"	"21100"	"2016"	"2016"	"District of Columbia"	"11"	89	685815	13.552
	"Pancreas"	"21100"	"2016"	"2016"	"Florida"	"12"	3296	20613477	10.849
