"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Cancer Sites"	"Cancer Sites Code"	Count	Population	Age-Adjusted Rate
	"South Dakota"	"46"	"1999"	"1999"	"Brain and Other Nervous System"	"31010-31040"	Missing	Missing	Missing
	"South Dakota"	"46"	"1999"	"1999"	"Brain"	"31010"	Missing	Missing	Missing
	"South Dakota"	"46"	"1999"	"1999"	"Cranial Nerves Other Nervous System"	"31040"	Missing	Missing	Missing
	"South Dakota"	"46"	"2000"	"2000"	"Respiratory System"	"22010-22060"	Missing	Missing	Missing
	"South Dakota"	"46"	"2000"	"2000"	"Lung and Bronchus"	"22030"	Missing	Missing	Missing
	"South Dakota"	"46"	"2000"	"2000"	"Brain and Other Nervous System"	"31010-31040"	Missing	Missing	Missing
	"South Dakota"	"46"	"2000"	"2000"	"Brain"	"31010"	Missing	Missing	Missing
	"South Dakota"	"46"	"2000"	"2000"	"Cranial Nerves Other Nervous System"	"31040"	Missing	Missing	Missing
	"South Dakota"	"46"	"2001"	"2001"	"Respiratory System"	"22010-22060"	522	757972	64.157
	"South Dakota"	"46"	"2001"	"2001"	"Lung and Bronchus"	"22030"	487	757972	59.896
	"South Dakota"	"46"	"2001"	"2001"	"Brain and Other Nervous System"	"31010-31040"	48	757972	6.032
	"South Dakota"	"46"	"2001"	"2001"	"Brain"	"31010"	46	757972	5.809
	"South Dakota"	"46"	"2002"	"2002"	"Respiratory System"	"22010-22060"	557	760020	67.428
	"South Dakota"	"46"	"2002"	"2002"	"Lung and Bronchus"	"22030"	516	760020	62.233
	"South Dakota"	"46"	"2002"	"2002"	"Brain and Other Nervous System"	"31010-31040"	61	760020	7.586
	"South Dakota"	"46"	"2002"	"2002"	"Brain"	"31010"	60	760020	7.456
	"South Dakota"	"46"	"2003"	"2003"	"Respiratory System"	"22010-22060"	559	763729	67.092
	"South Dakota"	"46"	"2003"	"2003"	"Lung and Bronchus"	"22030"	520	763729	62.306
	"South Dakota"	"46"	"2003"	"2003"	"Brain and Other Nervous System"	"31010-31040"	66	763729	8.475
	"South Dakota"	"46"	"2003"	"2003"	"Brain"	"31010"	64	763729	8.220
	"South Dakota"	"46"	"2004"	"2004"	"Respiratory System"	"22010-22060"	563	770396	66.528
	"South Dakota"	"46"	"2004"	"2004"	"Lung and Bronchus"	"22030"	523	770396	61.604
	"South Dakota"	"46"	"2004"	"2004"	"Brain and Other Nervous System"	"31010-31040"	64	770396	7.888
	"South Dakota"	"46"	"2004"	"2004"	"Brain"	"31010"	62	770396	7.627
	"South Dakota"	"46"	"2005"	"2005"	"Respiratory System"	"22010-22060"	560	775493	64.774
	"South Dakota"	"46"	"2005"	"2005"	"Lung and Bronchus"	"22030"	527	775493	60.896
	"South Dakota"	"46"	"2005"	"2005"	"Brain and Other Nervous System"	"31010-31040"	45	775493	5.493
	"South Dakota"	"46"	"2005"	"2005"	"Brain"	"31010"	45	775493	5.493
	"South Dakota"	"46"	"2005"	"2005"	"Cranial Nerves Other Nervous System"	"31040"	0	775493	0.000
	"South Dakota"	"46"	"2006"	"2006"	"Respiratory System"	"22010-22060"	569	783033	64.814
	"South Dakota"	"46"	"2006"	"2006"	"Lung and Bronchus"	"22030"	546	783033	62.147
	"South Dakota"	"46"	"2006"	"2006"	"Brain and Other Nervous System"	"31010-31040"	46	783033	5.587
	"South Dakota"	"46"	"2006"	"2006"	"Brain"	"31010"	46	783033	5.587
	"South Dakota"	"46"	"2006"	"2006"	"Cranial Nerves Other Nervous System"	"31040"	0	783033	0.000
	"South Dakota"	"46"	"2007"	"2007"	"Respiratory System"	"22010-22060"	590	791623	65.567
	"South Dakota"	"46"	"2007"	"2007"	"Lung and Bronchus"	"22030"	559	791623	62.027
	"South Dakota"	"46"	"2007"	"2007"	"Brain and Other Nervous System"	"31010-31040"	67	791623	8.058
	"South Dakota"	"46"	"2007"	"2007"	"Brain"	"31010"	63	791623	7.426
	"South Dakota"	"46"	"2008"	"2008"	"Respiratory System"	"22010-22060"	593	799124	65.248
	"South Dakota"	"46"	"2008"	"2008"	"Lung and Bronchus"	"22030"	556	799124	61.173
	"South Dakota"	"46"	"2008"	"2008"	"Brain and Other Nervous System"	"31010-31040"	62	799124	7.276
	"South Dakota"	"46"	"2008"	"2008"	"Brain"	"31010"	62	799124	7.276
	"South Dakota"	"46"	"2008"	"2008"	"Cranial Nerves Other Nervous System"	"31040"	0	799124	0.000
	"South Dakota"	"46"	"2009"	"2009"	"Respiratory System"	"22010-22060"	591	807067	63.708
	"South Dakota"	"46"	"2009"	"2009"	"Lung and Bronchus"	"22030"	546	807067	58.702
	"South Dakota"	"46"	"2009"	"2009"	"Brain and Other Nervous System"	"31010-31040"	52	807067	6.022
	"South Dakota"	"46"	"2009"	"2009"	"Brain"	"31010"	48	807067	5.620
	"South Dakota"	"46"	"2010"	"2010"	"Respiratory System"	"22010-22060"	612	816166	64.920
	"South Dakota"	"46"	"2010"	"2010"	"Lung and Bronchus"	"22030"	583	816166	61.761
	"South Dakota"	"46"	"2010"	"2010"	"Brain and Other Nervous System"	"31010-31040"	50	816166	5.950
	"South Dakota"	"46"	"2010"	"2010"	"Brain"	"31010"	47	816166	5.607
	"South Dakota"	"46"	"2011"	"2011"	"Respiratory System"	"22010-22060"	602	823579	63.089
	"South Dakota"	"46"	"2011"	"2011"	"Lung and Bronchus"	"22030"	557	823579	58.363
	"South Dakota"	"46"	"2011"	"2011"	"Brain and Other Nervous System"	"31010-31040"	85	823579	9.469
	"South Dakota"	"46"	"2011"	"2011"	"Brain"	"31010"	80	823579	8.963
	"South Dakota"	"46"	"2012"	"2012"	"Respiratory System"	"22010-22060"	608	833566	61.990
	"South Dakota"	"46"	"2012"	"2012"	"Lung and Bronchus"	"22030"	571	833566	58.381
	"South Dakota"	"46"	"2012"	"2012"	"Brain and Other Nervous System"	"31010-31040"	65	833566	7.293
	"South Dakota"	"46"	"2012"	"2012"	"Brain"	"31010"	60	833566	6.655
	"South Dakota"	"46"	"2013"	"2013"	"Respiratory System"	"22010-22060"	662	842316	66.341
	"South Dakota"	"46"	"2013"	"2013"	"Lung and Bronchus"	"22030"	623	842316	62.429
	"South Dakota"	"46"	"2013"	"2013"	"Brain and Other Nervous System"	"31010-31040"	66	842316	7.076
	"South Dakota"	"46"	"2013"	"2013"	"Brain"	"31010"	65	842316	6.943
	"South Dakota"	"46"	"2014"	"2014"	"Respiratory System"	"22010-22060"	644	849129	63.668
	"South Dakota"	"46"	"2014"	"2014"	"Lung and Bronchus"	"22030"	601	849129	59.165
	"South Dakota"	"46"	"2014"	"2014"	"Brain and Other Nervous System"	"31010-31040"	71	849129	7.406
	"South Dakota"	"46"	"2014"	"2014"	"Brain"	"31010"	68	849129	7.036
	"South Dakota"	"46"	"2015"	"2015"	"Respiratory System"	"22010-22060"	636	853988	61.331
	"South Dakota"	"46"	"2015"	"2015"	"Lung and Bronchus"	"22030"	602	853988	58.131
	"South Dakota"	"46"	"2015"	"2015"	"Brain and Other Nervous System"	"31010-31040"	59	853988	6.215
	"South Dakota"	"46"	"2015"	"2015"	"Brain"	"31010"	59	853988	6.215
	"South Dakota"	"46"	"2015"	"2015"	"Cranial Nerves Other Nervous System"	"31040"	0	853988	0.000
	"South Dakota"	"46"	"2016"	"2016"	"Respiratory System"	"22010-22060"	677	862996	63.985
	"South Dakota"	"46"	"2016"	"2016"	"Lung and Bronchus"	"22030"	644	862996	60.665
	"South Dakota"	"46"	"2016"	"2016"	"Brain and Other Nervous System"	"31010-31040"	67	862996	7.057
	"South Dakota"	"46"	"2016"	"2016"	"Brain"	"31010"	65	862996	6.780
	"South Dakota"	"46"	"2017"	"2017"	"Respiratory System"	"22010-22060"	659	872868	61.375
	"South Dakota"	"46"	"2017"	"2017"	"Lung and Bronchus"	"22030"	615	872868	57.392
	"South Dakota"	"46"	"2017"	"2017"	"Brain and Other Nervous System"	"31010-31040"	58	872868	5.785
	"South Dakota"	"46"	"2017"	"2017"	"Brain"	"31010"	55	872868	5.478
	"South Dakota"	"46"	"2018"	"2018"	"Respiratory System"	"22010-22060"	633	878698	55.328
	"South Dakota"	"46"	"2018"	"2018"	"Lung and Bronchus"	"22030"	598	878698	52.208
	"South Dakota"	"46"	"2018"	"2018"	"Brain and Other Nervous System"	"31010-31040"	45	878698	4.739
	"South Dakota"	"46"	"2018"	"2018"	"Brain"	"31010"	45	878698	4.739
	"South Dakota"	"46"	"2018"	"2018"	"Cranial Nerves Other Nervous System"	"31040"	0	878698	0.000
	"Tennessee"	"47"	"1999"	"1999"	"Respiratory System"	"22010-22060"	4306	5638706	75.627
	"Tennessee"	"47"	"1999"	"1999"	"Lung and Bronchus"	"22030"	3958	5638706	69.548
	"Tennessee"	"47"	"1999"	"1999"	"Brain and Other Nervous System"	"31010-31040"	308	5638706	5.425
	"Tennessee"	"47"	"1999"	"1999"	"Brain"	"31010"	294	5638706	5.173
	"Tennessee"	"47"	"2000"	"2000"	"Respiratory System"	"22010-22060"	4298	5703719	74.541
	"Tennessee"	"47"	"2000"	"2000"	"Lung and Bronchus"	"22030"	3991	5703719	69.294
	"Tennessee"	"47"	"2000"	"2000"	"Brain and Other Nervous System"	"31010-31040"	343	5703719	5.966
	"Tennessee"	"47"	"2000"	"2000"	"Brain"	"31010"	327	5703719	5.683
	"Tennessee"	"47"	"2000"	"2000"	"Cranial Nerves Other Nervous System"	"31040"	16	5703719	0.283
	"Tennessee"	"47"	"2001"	"2001"	"Respiratory System"	"22010-22060"	4420	5750789	75.425
	"Tennessee"	"47"	"2001"	"2001"	"Lung and Bronchus"	"22030"	4083	5750789	69.747
	"Tennessee"	"47"	"2001"	"2001"	"Brain and Other Nervous System"	"31010-31040"	383	5750789	6.593
	"Tennessee"	"47"	"2001"	"2001"	"Brain"	"31010"	366	5750789	6.291
	"Tennessee"	"47"	"2001"	"2001"	"Cranial Nerves Other Nervous System"	"31040"	17	5750789	0.302
	"Tennessee"	"47"	"2002"	"2002"	"Respiratory System"	"22010-22060"	4628	5795918	77.373
	"Tennessee"	"47"	"2002"	"2002"	"Lung and Bronchus"	"22030"	4309	5795918	72.138
	"Tennessee"	"47"	"2002"	"2002"	"Brain and Other Nervous System"	"31010-31040"	377	5795918	6.430
	"Tennessee"	"47"	"2002"	"2002"	"Brain"	"31010"	353	5795918	6.020
	"Tennessee"	"47"	"2002"	"2002"	"Cranial Nerves Other Nervous System"	"31040"	24	5795918	0.409
	"Tennessee"	"47"	"2003"	"2003"	"Respiratory System"	"22010-22060"	5086	5847812	83.575
	"Tennessee"	"47"	"2003"	"2003"	"Lung and Bronchus"	"22030"	4711	5847812	77.484
	"Tennessee"	"47"	"2003"	"2003"	"Brain and Other Nervous System"	"31010-31040"	406	5847812	6.741
	"Tennessee"	"47"	"2003"	"2003"	"Brain"	"31010"	387	5847812	6.421
	"Tennessee"	"47"	"2003"	"2003"	"Cranial Nerves Other Nervous System"	"31040"	19	5847812	0.321
	"Tennessee"	"47"	"2004"	"2004"	"Respiratory System"	"22010-22060"	5559	5910809	89.839
	"Tennessee"	"47"	"2004"	"2004"	"Lung and Bronchus"	"22030"	5163	5910809	83.553
	"Tennessee"	"47"	"2004"	"2004"	"Brain and Other Nervous System"	"31010-31040"	431	5910809	7.128
	"Tennessee"	"47"	"2004"	"2004"	"Brain"	"31010"	403	5910809	6.658
	"Tennessee"	"47"	"2004"	"2004"	"Cranial Nerves Other Nervous System"	"31040"	28	5910809	0.470
	"Tennessee"	"47"	"2005"	"2005"	"Respiratory System"	"22010-22060"	5745	5991057	90.511
	"Tennessee"	"47"	"2005"	"2005"	"Lung and Bronchus"	"22030"	5315	5991057	83.941
	"Tennessee"	"47"	"2005"	"2005"	"Brain and Other Nervous System"	"31010-31040"	401	5991057	6.442
	"Tennessee"	"47"	"2005"	"2005"	"Brain"	"31010"	380	5991057	6.106
	"Tennessee"	"47"	"2005"	"2005"	"Cranial Nerves Other Nervous System"	"31040"	21	5991057	0.336
	"Tennessee"	"47"	"2006"	"2006"	"Respiratory System"	"22010-22060"	5799	6088766	88.992
	"Tennessee"	"47"	"2006"	"2006"	"Lung and Bronchus"	"22030"	5410	6088766	83.082
	"Tennessee"	"47"	"2006"	"2006"	"Brain and Other Nervous System"	"31010-31040"	427	6088766	6.775
	"Tennessee"	"47"	"2006"	"2006"	"Brain"	"31010"	405	6088766	6.428
	"Tennessee"	"47"	"2006"	"2006"	"Cranial Nerves Other Nervous System"	"31040"	22	6088766	0.347
	"Tennessee"	"47"	"2007"	"2007"	"Respiratory System"	"22010-22060"	5697	6175727	85.138
	"Tennessee"	"47"	"2007"	"2007"	"Lung and Bronchus"	"22030"	5294	6175727	79.284
	"Tennessee"	"47"	"2007"	"2007"	"Brain and Other Nervous System"	"31010-31040"	445	6175727	6.864
	"Tennessee"	"47"	"2007"	"2007"	"Brain"	"31010"	428	6175727	6.593
	"Tennessee"	"47"	"2007"	"2007"	"Cranial Nerves Other Nervous System"	"31040"	17	6175727	0.271
	"Tennessee"	"47"	"2008"	"2008"	"Respiratory System"	"22010-22060"	5840	6247411	84.720
	"Tennessee"	"47"	"2008"	"2008"	"Lung and Bronchus"	"22030"	5467	6247411	79.432
	"Tennessee"	"47"	"2008"	"2008"	"Brain and Other Nervous System"	"31010-31040"	485	6247411	7.364
	"Tennessee"	"47"	"2008"	"2008"	"Brain"	"31010"	464	6247411	7.047
	"Tennessee"	"47"	"2008"	"2008"	"Cranial Nerves Other Nervous System"	"31040"	21	6247411	0.316
	"Tennessee"	"47"	"2009"	"2009"	"Respiratory System"	"22010-22060"	6084	6306019	86.350
	"Tennessee"	"47"	"2009"	"2009"	"Lung and Bronchus"	"22030"	5684	6306019	80.792
	"Tennessee"	"47"	"2009"	"2009"	"Brain and Other Nervous System"	"31010-31040"	505	6306019	7.635
	"Tennessee"	"47"	"2009"	"2009"	"Brain"	"31010"	479	6306019	7.222
	"Tennessee"	"47"	"2009"	"2009"	"Cranial Nerves Other Nervous System"	"31040"	26	6306019	0.413
	"Tennessee"	"47"	"2010"	"2010"	"Respiratory System"	"22010-22060"	6069	6355311	84.603
	"Tennessee"	"47"	"2010"	"2010"	"Lung and Bronchus"	"22030"	5634	6355311	78.657
	"Tennessee"	"47"	"2010"	"2010"	"Brain and Other Nervous System"	"31010-31040"	448	6355311	6.598
	"Tennessee"	"47"	"2010"	"2010"	"Brain"	"31010"	425	6355311	6.226
	"Tennessee"	"47"	"2010"	"2010"	"Cranial Nerves Other Nervous System"	"31040"	23	6355311	0.372
	"Tennessee"	"47"	"2011"	"2011"	"Respiratory System"	"22010-22060"	6013	6399291	81.854
	"Tennessee"	"47"	"2011"	"2011"	"Lung and Bronchus"	"22030"	5596	6399291	76.246
	"Tennessee"	"47"	"2011"	"2011"	"Brain and Other Nervous System"	"31010-31040"	474	6399291	6.883
	"Tennessee"	"47"	"2011"	"2011"	"Brain"	"31010"	445	6399291	6.438
	"Tennessee"	"47"	"2011"	"2011"	"Cranial Nerves Other Nervous System"	"31040"	29	6399291	0.445
	"Tennessee"	"47"	"2012"	"2012"	"Respiratory System"	"22010-22060"	6176	6453898	81.818
	"Tennessee"	"47"	"2012"	"2012"	"Lung and Bronchus"	"22030"	5750	6453898	76.262
	"Tennessee"	"47"	"2012"	"2012"	"Brain and Other Nervous System"	"31010-31040"	459	6453898	6.534
	"Tennessee"	"47"	"2012"	"2012"	"Brain"	"31010"	437	6453898	6.189
	"Tennessee"	"47"	"2012"	"2012"	"Cranial Nerves Other Nervous System"	"31040"	22	6453898	0.346
	"Tennessee"	"47"	"2013"	"2013"	"Respiratory System"	"22010-22060"	6293	6494340	81.696
	"Tennessee"	"47"	"2013"	"2013"	"Lung and Bronchus"	"22030"	5841	6494340	75.914
	"Tennessee"	"47"	"2013"	"2013"	"Brain and Other Nervous System"	"31010-31040"	469	6494340	6.562
	"Tennessee"	"47"	"2013"	"2013"	"Brain"	"31010"	435	6494340	6.050
	"Tennessee"	"47"	"2013"	"2013"	"Cranial Nerves Other Nervous System"	"31040"	34	6494340	0.513
	"Tennessee"	"47"	"2014"	"2014"	"Respiratory System"	"22010-22060"	6290	6541223	79.741
	"Tennessee"	"47"	"2014"	"2014"	"Lung and Bronchus"	"22030"	5910	6541223	74.979
	"Tennessee"	"47"	"2014"	"2014"	"Brain and Other Nervous System"	"31010-31040"	458	6541223	6.487
	"Tennessee"	"47"	"2014"	"2014"	"Brain"	"31010"	436	6541223	6.181
	"Tennessee"	"47"	"2014"	"2014"	"Cranial Nerves Other Nervous System"	"31040"	22	6541223	0.306
	"Tennessee"	"47"	"2015"	"2015"	"Respiratory System"	"22010-22060"	6721	6591170	83.349
	"Tennessee"	"47"	"2015"	"2015"	"Lung and Bronchus"	"22030"	6321	6591170	78.360
	"Tennessee"	"47"	"2015"	"2015"	"Brain and Other Nervous System"	"31010-31040"	459	6591170	6.233
	"Tennessee"	"47"	"2015"	"2015"	"Brain"	"31010"	440	6591170	5.938
	"Tennessee"	"47"	"2015"	"2015"	"Cranial Nerves Other Nervous System"	"31040"	19	6591170	0.294
	"Tennessee"	"47"	"2016"	"2016"	"Respiratory System"	"22010-22060"	6520	6646010	78.476
	"Tennessee"	"47"	"2016"	"2016"	"Lung and Bronchus"	"22030"	6080	6646010	73.119
	"Tennessee"	"47"	"2016"	"2016"	"Brain and Other Nervous System"	"31010-31040"	480	6646010	6.509
	"Tennessee"	"47"	"2016"	"2016"	"Brain"	"31010"	449	6646010	6.056
	"Tennessee"	"47"	"2016"	"2016"	"Cranial Nerves Other Nervous System"	"31040"	31	6646010	0.453
	"Tennessee"	"47"	"2017"	"2017"	"Respiratory System"	"22010-22060"	6760	6708799	79.435
	"Tennessee"	"47"	"2017"	"2017"	"Lung and Bronchus"	"22030"	6300	6708799	74.041
	"Tennessee"	"47"	"2017"	"2017"	"Brain and Other Nervous System"	"31010-31040"	511	6708799	6.754
	"Tennessee"	"47"	"2017"	"2017"	"Brain"	"31010"	490	6708799	6.434
	"Tennessee"	"47"	"2017"	"2017"	"Cranial Nerves Other Nervous System"	"31040"	21	6708799	0.321
	"Tennessee"	"47"	"2018"	"2018"	"Respiratory System"	"22010-22060"	6523	6771631	74.478
	"Tennessee"	"47"	"2018"	"2018"	"Lung and Bronchus"	"22030"	6124	6771631	69.804
	"Tennessee"	"47"	"2018"	"2018"	"Brain and Other Nervous System"	"31010-31040"	507	6771631	6.696
	"Tennessee"	"47"	"2018"	"2018"	"Brain"	"31010"	473	6771631	6.179
	"Tennessee"	"47"	"2018"	"2018"	"Cranial Nerves Other Nervous System"	"31040"	34	6771631	0.517
	"Texas"	"48"	"1999"	"1999"	"Respiratory System"	"22010-22060"	13014	20558220	77.328
	"Texas"	"48"	"1999"	"1999"	"Lung and Bronchus"	"22030"	11969	20558220	71.299
	"Texas"	"48"	"1999"	"1999"	"Brain and Other Nervous System"	"31010-31040"	1308	20558220	7.000
	"Texas"	"48"	"1999"	"1999"	"Brain"	"31010"	1197	20558220	6.410
	"Texas"	"48"	"1999"	"1999"	"Cranial Nerves Other Nervous System"	"31040"	111	20558220	0.590
	"Texas"	"48"	"2000"	"2000"	"Respiratory System"	"22010-22060"	12962	20944499	75.446
	"Texas"	"48"	"2000"	"2000"	"Lung and Bronchus"	"22030"	11985	20944499	69.932
	"Texas"	"48"	"2000"	"2000"	"Brain and Other Nervous System"	"31010-31040"	1349	20944499	7.096
	"Texas"	"48"	"2000"	"2000"	"Brain"	"31010"	1219	20944499	6.418
	"Texas"	"48"	"2000"	"2000"	"Cranial Nerves Other Nervous System"	"31040"	130	20944499	0.678
	"Texas"	"48"	"2001"	"2001"	"Respiratory System"	"22010-22060"	13374	21319622	76.354
	"Texas"	"48"	"2001"	"2001"	"Lung and Bronchus"	"22030"	12374	21319622	70.851
	"Texas"	"48"	"2001"	"2001"	"Brain and Other Nervous System"	"31010-31040"	1393	21319622	7.166
	"Texas"	"48"	"2001"	"2001"	"Brain"	"31010"	1248	21319622	6.423
	"Texas"	"48"	"2001"	"2001"	"Cranial Nerves Other Nervous System"	"31040"	145	21319622	0.742
	"Texas"	"48"	"2002"	"2002"	"Respiratory System"	"22010-22060"	13601	21690325	75.908
	"Texas"	"48"	"2002"	"2002"	"Lung and Bronchus"	"22030"	12577	21690325	70.441
	"Texas"	"48"	"2002"	"2002"	"Brain and Other Nervous System"	"31010-31040"	1429	21690325	7.220
	"Texas"	"48"	"2002"	"2002"	"Brain"	"31010"	1272	21690325	6.441
	"Texas"	"48"	"2002"	"2002"	"Cranial Nerves Other Nervous System"	"31040"	157	21690325	0.779
	"Texas"	"48"	"2003"	"2003"	"Respiratory System"	"22010-22060"	13937	22030931	75.890
	"Texas"	"48"	"2003"	"2003"	"Lung and Bronchus"	"22030"	12903	22030931	70.508
	"Texas"	"48"	"2003"	"2003"	"Brain and Other Nervous System"	"31010-31040"	1451	22030931	7.171
	"Texas"	"48"	"2003"	"2003"	"Brain"	"31010"	1307	22030931	6.456
	"Texas"	"48"	"2003"	"2003"	"Cranial Nerves Other Nervous System"	"31040"	144	22030931	0.715
	"Texas"	"48"	"2004"	"2004"	"Respiratory System"	"22010-22060"	13818	22394023	73.509
	"Texas"	"48"	"2004"	"2004"	"Lung and Bronchus"	"22030"	12792	22394023	68.296
	"Texas"	"48"	"2004"	"2004"	"Brain and Other Nervous System"	"31010-31040"	1430	22394023	6.871
	"Texas"	"48"	"2004"	"2004"	"Brain"	"31010"	1296	22394023	6.249
	"Texas"	"48"	"2004"	"2004"	"Cranial Nerves Other Nervous System"	"31040"	134	22394023	0.622
	"Texas"	"48"	"2005"	"2005"	"Respiratory System"	"22010-22060"	14136	22773020	73.198
	"Texas"	"48"	"2005"	"2005"	"Lung and Bronchus"	"22030"	13143	22773020	68.282
	"Texas"	"48"	"2005"	"2005"	"Brain and Other Nervous System"	"31010-31040"	1430	22773020	6.767
	"Texas"	"48"	"2005"	"2005"	"Brain"	"31010"	1316	22773020	6.238
	"Texas"	"48"	"2005"	"2005"	"Cranial Nerves Other Nervous System"	"31040"	114	22773020	0.528
	"Texas"	"48"	"2006"	"2006"	"Respiratory System"	"22010-22060"	13957	23359580	69.893
	"Texas"	"48"	"2006"	"2006"	"Lung and Bronchus"	"22030"	12924	23359580	65.005
	"Texas"	"48"	"2006"	"2006"	"Brain and Other Nervous System"	"31010-31040"	1511	23359580	6.905
	"Texas"	"48"	"2006"	"2006"	"Brain"	"31010"	1387	23359580	6.356
	"Texas"	"48"	"2006"	"2006"	"Cranial Nerves Other Nervous System"	"31040"	124	23359580	0.549
	"Texas"	"48"	"2007"	"2007"	"Respiratory System"	"22010-22060"	14355	23831983	69.829
	"Texas"	"48"	"2007"	"2007"	"Lung and Bronchus"	"22030"	13252	23831983	64.777
	"Texas"	"48"	"2007"	"2007"	"Brain and Other Nervous System"	"31010-31040"	1524	23831983	6.763
	"Texas"	"48"	"2007"	"2007"	"Brain"	"31010"	1414	23831983	6.290
	"Texas"	"48"	"2007"	"2007"	"Cranial Nerves Other Nervous System"	"31040"	110	23831983	0.473
	"Texas"	"48"	"2008"	"2008"	"Respiratory System"	"22010-22060"	14488	24309039	68.459
	"Texas"	"48"	"2008"	"2008"	"Lung and Bronchus"	"22030"	13445	24309039	63.792
	"Texas"	"48"	"2008"	"2008"	"Brain and Other Nervous System"	"31010-31040"	1572	24309039	6.809
	"Texas"	"48"	"2008"	"2008"	"Brain"	"31010"	1458	24309039	6.327
	"Texas"	"48"	"2008"	"2008"	"Cranial Nerves Other Nervous System"	"31040"	114	24309039	0.482
	"Texas"	"48"	"2009"	"2009"	"Respiratory System"	"22010-22060"	14026	24801761	64.261
	"Texas"	"48"	"2009"	"2009"	"Lung and Bronchus"	"22030"	12925	24801761	59.537
	"Texas"	"48"	"2009"	"2009"	"Brain and Other Nervous System"	"31010-31040"	1591	24801761	6.745
	"Texas"	"48"	"2009"	"2009"	"Brain"	"31010"	1451	24801761	6.166
	"Texas"	"48"	"2009"	"2009"	"Cranial Nerves Other Nervous System"	"31040"	140	24801761	0.579
	"Texas"	"48"	"2010"	"2010"	"Respiratory System"	"22010-22060"	14075	25241971	62.672
	"Texas"	"48"	"2010"	"2010"	"Lung and Bronchus"	"22030"	13052	25241971	58.392
	"Texas"	"48"	"2010"	"2010"	"Brain and Other Nervous System"	"31010-31040"	1546	25241971	6.339
	"Texas"	"48"	"2010"	"2010"	"Brain"	"31010"	1425	25241971	5.860
	"Texas"	"48"	"2010"	"2010"	"Cranial Nerves Other Nervous System"	"31040"	121	25241971	0.478
	"Texas"	"48"	"2011"	"2011"	"Respiratory System"	"22010-22060"	13913	25645629	59.839
	"Texas"	"48"	"2011"	"2011"	"Lung and Bronchus"	"22030"	12839	25645629	55.490
	"Texas"	"48"	"2011"	"2011"	"Brain and Other Nervous System"	"31010-31040"	1662	25645629	6.686
	"Texas"	"48"	"2011"	"2011"	"Brain"	"31010"	1530	25645629	6.146
